time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2003/06,9,,,1540,3369,41.8,,2888,5920,2867,2351,5084,1749,4086,1469,3197,2802,,2830,2730,2310.8,1672,2066,425,946,1270,1205,,6295,2312,1276,709,1302,4382,798.5,,960,708.4,-329,,336.2,826.2,1038,,,507,-0.8,1252,410.9,1406,859.4,1080,460.7,107.8,1033,,583,915,195,6.2,369.9,337,98.2,404.1,85.8,125,364.1,410,657,1944,255.6,1097,993,760,1628,557.5,502.3,43.1,54.7,4424,305,54.4,413,2.8,201.2,91.5,,872,24.6,378,1698,666,206,,,76.4,,191.2,586,,492,208.3,480,476,741,781.2,,171.5,681,,710,577,627.7,321.7,454.1,261.6,383,27,454.2,285
2003/09,31,,,3148,1934,51.9,,2870,5023,2430,2332,5156,1610,4255,2643,2844,2692,,2587,3050,2438.5,1506,1823,493,678,616,1390,,7053,2202,2309,763,1373,4233,908.3,,1030,752.1,425,,346.1,963.9,980,,,558,0.9,1395,431.9,1442.8,928.6,1147,441.7,65.9,1048,,592,1528,257,8,295.9,316.7,95,350.1,84.6,249,882,538,521,1460,378.2,1062,756,20,1393,535.3,466.3,71.4,57.5,4509,435,55.7,565,2.9,215.7,91.8,,771,18.9,357,2167,541,231,,,81.2,,193.4,385,,332,307.3,144,492,379,1094.3,,159.1,593,,784,677,625.3,292.7,426.7,360.4,168,190,461.2,-98
2003/12,74,86.4,86.4,1475,3590,137.8,,2203,5539,2709,2478,5538,1212,3903,2742,4050,2377,,5011,3146,1872.6,1381,1509,742,678,915,1548,,6892,3752,3480,810,1275,3593,711.7,,942,747,644,,363.2,367.5,1409,,,673,1.6,1171,297.1,1332.6,889.8,1273,405,98.9,927,,589,1549,135,1.9,510.2,438.6,164.6,420.7,89.7,438,1208.9,556,530,1585,258.8,1090,668,89,1440,562.7,559.9,-224.4,61.5,5154,454,72.6,260,1.5,240.4,115.2,,1229,23.8,414,1765,253,254,,,151.2,,143.4,499,,466,387.8,57,517,-1506,431.3,,194.4,869,,752,341,656.6,351.1,431.7,397.3,452,293,421.7,237
2004/03,62,86.4,86.4,1278,2361,110.4,,3457,7622,2903,2714,4307,1570,3972,2303,2925,3808,,4320,2466,2033.9,1451,1746,659,1036,927,1556,,7402,1818,2476,876,1127,4063,928.1,,1117,951.9,824,,403.5,858.4,1929,,,440,4.8,1149,329.9,1435.6,914.7,1217,677,144.4,963,,314,1916,212,4.7,576.6,405.6,111.8,414.9,88.2,474,1092.1,468,759,1626,358.2,1248,787,1141,1251,531.3,615.6,-83.9,74.8,5862,442,61.1,261,-6.4,224.3,163.3,,1039,23.9,436,2703,711,247,,,75.1,,215,574,,386,280.9,325,443,3047,654.3,,193.2,759,,894,890,662.8,467.6,447.6,536.1,251,183,706.6,152
2004/06,80,171,171,3133,1878,79.1,,3429,8199,2715,2808,4535,1440,5951,2139,3667,4610,,3615,3701,2272,1803,2457,852,1096,1404,1801,,9149,2110,2381,945,1421,4336,1006.7,,1186,796.4,778,,386.7,965.9,1740,,,337,9.3,1152,490.8,1577,905.5,1310,541,158.2,1250,,359,1911,257,10.9,621.9,387.2,140.3,575.1,70.8,596,960.5,533,874,1846,301.6,1266,1188,855,1323,584.8,598,93.2,62,5807,464,59.8,434,2.6,270.9,141.8,1.2,1205,3.8,485,3232,782,181,,,83.3,,240.6,763,,691,200.3,385,565,1602,694.9,,220.1,746,,1004,580,659.2,326.8,561.5,460.2,340,-19,636,297
2004/09,133,212.1,212.1,3494,1963,81.3,,3314,8671,3044,2690,5409,1698,5869,2789,3043,3853,,4424,3597,1770.3,1489,2056,686,751,715,1800,,7324,1903,2373,1092,1512,4234,1048,,1183,747.4,483,,387.5,1098.9,1293,,,488,18.4,1178,512.2,1614.5,863.6,1258,524.9,163.8,1234,,418,1282,339,9.7,362,316,131.1,376.8,81.2,657,1030.6,517,252,1595,468,1014,891,126,1267,537.7,119,183,68.2,5556,400,64.7,523,18.4,287.9,140.3,1.8,1119,28.8,493,3386,867,184,,,85.1,,269.7,663,,579,334.3,35,539,675,1113,,195.1,1154,,1265,744,630.6,318.4,512.2,497.6,357,307,798.1,253
2004/12,403,302.8,302.8,4749,5218,169.6,,2664,11380,2930,2732,6674,1247,6047,2982,4689,3853,,4696,3353,1610,1329,1667,711,1116,1131,1815,,6776,3785,3079,1466,1349,3722,919,,1092,869.9,12,,453.8,617.3,1714,,,435,10.2,1048,414.9,1697,974.9,1204,491.1,165.3,1034,,204,1708,278,5.1,584,345.9,214.3,465.2,90.4,480,1176.2,450,978,1647,300.6,1019,864,105,1332,547.7,289,-349.7,69.1,3726,439,70.1,335,2.1,314,146.4,3.2,863,57.2,530,3749,688,260,954,954,161.1,,283.4,683,,648,269,98,652,-821,389,,232.8,1238,,1280,522,641.4,386.2,535.2,497,440,309,324.6,317
2005/03,402,442.8,442.8,3329,1862,108,,3825,10478,4328,2811,4500,1556,6672,2542,3941,3869,,4227,3382,1630.9,1359,1999,866,1109,928,1818,,7762,1862,3032,1200,1247,4232,1159,151.5,1153,888.3,662,,537.3,909.6,2145,,,513,21.9,1060,423.1,1623,845.8,1385,770.9,222.4,1088,,313,1844,467,4.8,572,499.8,141,436.2,60.8,436,1166.9,630,1209,1714,393.9,1109,1000,1203,1191,492.6,605.2,160.8,66.6,7328,472,59.7,234,-9.8,266.5,170.7,4,1331,78.8,460,3820,787,267,889,889,74.4,,329.9,756,,552,225.8,575,566,1214,559.7,,236.4,1429,,1448,873,652.7,507.9,458.7,636.2,377,442,789,354
2005/06,426,475.7,475.7,2989,2094,104,,3437,11256,3314,2857,5246,1518,7144,2156,4730,5482,,3535,3456,1604.8,1972,2843,1048,1528,1603,1983,,7165,801,2649,1262,1556,4544,1342,192.4,1244,891,935,,654.9,1016.7,1244,,,590,37.1,1124,543.5,1610,887.9,1549,637.5,276.8,1489,,468,1394,471,11.8,560,477.7,181.5,605.8,64.3,602,1094.9,764,1032,1693,319.1,1235,1403,1029,1280,541.1,638,209.8,91.6,8388,470,55.4,320,4.3,312.4,182.2,4.2,1601,77.6,539,4683,768,303,955,955,91,,393.6,1021,,740,187.9,485,505,193,721.4,,261.6,1450,,1385,705,636.2,349.4,559.9,578.3,427,594,827.3,431
2005/09,412,475.7,475.7,4046,733,55,,3256,12313,3882,2973,5794,1962,5856,3057,4098,5756,,3960,3497,1573.6,1577,2473,841,413,751,1624,,7245,2659,3129,1323,1680,4599,1434,147.9,1267,892,180,,710.8,1159.8,2405,,,616,10,1015,643.7,1740,933.5,1498,498.2,249.9,1384,,481,1742,357,14.9,670,438.9,167,514.8,63.4,761,1123.8,706,541,1670,474.2,1166,1087,29,1190,596.8,-54,118.2,90,4936,548,62.1,559,5.1,324.3,183.6,6.4,1209,83.7,575,5802,907,325,909,909,97.7,,520.7,940,,584,267.4,-148,490,-912,1277,,214.9,1261,,1504,185,644.9,332.1,565.2,629.3,414,648,765,353
