time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2004/10,,,,1.1433,54.04,34.15,,1.7986,2.113,3.5233,3.0643,2.3447,4.9485,3.6839,1.9099,0.8902,2.8176,,2.2798,4.3941,4.7589,2.3856,0.7546,0.0299,0.8439,,,,3.606,0.7577,0.6289,0.0414,1.5732,24.6957,,,1.8177,0.6114,1.483,,1.1916,1.3722,1.0165,,,2.2396,,4.7802,0.9839,3.3555,2.5496,1.3766,,,1.5083,,1.9057,2.3579,5.5184,,0.4544,0.6098,,,,,5.0252,1.5974,2.9818,,0.4172,0.9041,0.2496,3.4377,,2.1515,2.1019,50.891,1.2925,0.5309,3.8241,,3.6575,1.336,0.1316,0.0892,3.88,0.5997,,1.3709,2.7851,7.7023,0.7432,,,4.3035,,0.3456,1.9369,,0.2853,0.6672,1.2865,2.4338,3.0698,4.4793,,0.1625,1.076,,2.026,4.0112,2.7389,,1.0837,0.0421,2.193,1.3499,0.1446,
2004/11,,,,12.3834,55.52,38,,1.8153,2.0683,3.6122,3.0112,2.2624,4.9662,3.566,1.8278,0.922,2.8022,,2.4487,4.1671,5.3176,2.5439,0.7784,0.0299,0.7918,,,,3.5754,0.7428,0.7159,0.0362,1.5628,20.8167,,,1.8093,0.6504,1.4374,,1.1428,1.7892,0.9546,,,2.135,,4.766,0.945,3.24,2.6627,1.331,,,1.4347,,1.8916,2.3737,5.0245,,0.4565,0.5841,,,,,5.1054,1.4957,2.655,,0.6173,0.8613,0.2539,3.2519,,2.0874,1.9792,50.016,1.2741,0.5088,3.6765,,3.6969,1.579,0.1276,0.0826,4.2625,1.1795,,1.292,2.5806,7.4738,0.6865,,,3.3408,,0.3064,1.704,,0.2736,0.7222,1.1951,2.4005,2.8209,4.3153,,0.1591,1.2768,,1.8786,3.9713,2.5692,,1.0612,0.0338,1.9831,1.2092,0.1357,
2004/12,,,,12.4298,56.82,40.26,,1.7266,2.0679,3.4863,2.9928,2.2466,4.8506,3.6178,1.7747,0.9845,2.9137,,2.5288,4.2411,4.6671,2.4021,0.7604,0.0299,0.8749,,,,3.3209,0.7101,0.6841,0.0341,1.6284,19.9404,,,1.7546,0.6292,1.4873,,1.1202,1.7155,0.9612,,,2.1302,,4.3716,0.9373,3.2567,2.5022,1.3106,,,1.3546,,1.7844,2.1698,4.8346,,0.5307,0.588,,,,,4.5921,1.6382,2.7065,,0.6197,0.8512,0.244,3.0046,,1.8765,1.9181,54.474,1.2943,0.509,3.4819,,3.4783,1.504,0.1321,0.0797,3.675,1.1355,,1.3384,2.7042,7.459,0.6187,,,3.207,,0.3223,1.5998,,0.2741,0.6765,0.9901,2.3639,2.7322,4.2214,,0.1865,1.1372,,1.9649,3.8382,2.5367,,1.1221,0.0321,2.0603,1.2742,0.1267,
2005/01,,,,12.6332,59.66,33.2,,1.6924,2.0543,3.6432,3.0343,2.2696,5.303,3.6662,1.8786,0.9924,2.8125,,2.8146,4.8274,5.3476,2.4102,0.7877,0.0299,0.8496,,,,3.262,0.7493,0.7127,0.0337,1.5829,19.0875,,,1.707,0.6168,1.5217,,1.1023,1.6981,0.9272,,,2.0964,,4.7782,0.9812,3.3943,2.618,1.4997,,,1.3905,,2.0134,2.1958,4.7252,,0.6042,0.5852,,,,,4.828,1.5741,2.6962,,0.6347,0.9422,0.2641,3.0987,,1.8272,1.8894,56.896,1.2453,0.5042,3.7126,,3.3925,1.43,0.1382,0.0879,3.3375,1.1572,,1.3947,2.5305,7.0525,0.6584,,,3.4974,,0.3232,1.7957,,0.2823,0.6789,1.09,2.6927,3.0372,4.1901,,0.1832,1.1593,,1.9643,3.7475,2.5483,,1.1957,0.0315,2.139,1.2157,0.1363,
2005/02,,,,13.1851,56.1,32.83,,1.7378,1.7059,3.7209,3.1829,2.3864,5.2391,3.6442,1.8836,1.0076,2.5209,,2.6626,4.7764,4.7319,2.3364,0.8121,0.0299,0.8706,,,,3.4367,0.7777,0.834,0.0329,1.5782,18.5583,,,1.787,0.6212,1.5463,,1.0239,1.6626,0.9191,,,2.0362,,4.4746,0.9776,3.4286,2.5804,1.5099,,,1.4918,,1.8913,2.1759,4.637,,0.72,0.5444,,,,,4.7262,1.5873,2.4297,,0.8586,0.9283,0.256,2.765,,1.8141,1.8444,32.644,1.2885,0.5004,3.7994,,3.2766,1.273,0.1401,0.081,3.24,1.1209,,1.3669,2.2003,7.0003,0.7619,,,3.4331,,0.2634,1.6833,,0.2761,0.7371,1.0037,2.6446,3.1621,4.4287,,0.1812,1.0965,,1.6319,3.6443,2.5302,,1.1588,0.0274,2.0921,1.1371,0.1391,
2005/03,,,,13.736,54.66,30.61,,1.6974,1.8121,3.9306,3.1605,2.3295,5.3187,3.9683,1.8868,1.0776,2.6839,,2.6646,4.8397,4.6648,2.4718,0.9283,0.0299,0.8466,,,,3.6493,0.7879,0.861,0.0315,1.7349,18.9625,,,1.7505,0.6575,1.454,,1.0961,1.7662,0.9092,,,2.0778,,4.3991,1.0803,3.7474,2.7735,1.6085,,,1.4657,,1.7217,2.1463,4.7152,,0.7094,0.5155,,,,,4.6623,1.5395,2.6881,,0.9054,1.023,0.2636,2.8762,,1.8401,2.0354,31.179,1.4013,0.7325,3.885,,3.3499,1.501,0.1482,0.0744,3.425,1.1765,,1.3452,2.2625,6.7453,0.7612,,,3.5113,,0.2462,1.7498,,0.298,0.7308,0.9147,2.926,3.5305,4.4691,,0.2017,1.0889,,1.6625,3.5268,2.6191,,1.2063,0.0267,2.1189,1.1561,0.1427,
2005/04,,,,13.1225,55,32.12,,1.6611,1.8937,3.8321,3.1532,2.3204,5.3361,3.8854,1.9021,1.1455,3.0096,,2.5764,4.8615,4.4543,2.3711,1.0037,0.0299,0.9213,,,,3.5775,0.9427,0.8503,0.0317,1.6535,19.0792,,,1.9616,0.6357,1.4281,,1.1292,1.8765,0.9364,,,2.1621,,4.3077,1.1717,3.871,2.4714,1.6407,,,1.4648,,1.8771,2.3809,4.8737,,0.7452,0.538,,,,,4.4852,1.5422,2.9175,,0.9857,0.9972,0.307,3.1283,,2.0285,1.9553,31.511,1.4007,0.7982,3.7573,,3.295,1.619,0.1564,0.0631,3.4,1.1825,,1.4089,2.3271,6.4727,0.7729,,,3.2195,,0.2734,1.8626,,0.3296,0.7947,1.0747,3.0422,4.3908,4.3854,,0.1854,1.0936,,1.7148,3.4814,2.7567,,1.2885,0.0273,2.1803,1.2022,0.1505,
2005/05,,,,12.8682,54.94,32.93,,1.766,1.9573,3.8042,3.1783,2.3026,5.432,3.7781,1.8676,1.1857,3.0681,,2.5806,4.9192,4.6547,2.3079,0.9022,0.0299,0.8864,,,,3.5661,0.9795,0.8912,0.0309,1.6353,18.4682,,,2.0352,0.6233,1.4085,,1.1299,1.7776,1.0256,,,2.1861,,4.4164,1.0949,3.6822,2.5214,1.6565,,,1.4808,,1.7921,2.5589,4.5833,,0.8052,0.5059,,,,,4.5707,1.4948,2.9587,,0.9137,0.9759,0.2797,3.2139,,2.0212,1.9435,33.51,1.3458,0.7306,3.6597,,3.3087,2.029,0.1436,0.0567,3.5225,1.0314,,1.3706,2.4937,6.8754,0.7231,,,3.1727,,0.2606,1.7426,,0.3131,0.8504,1.1053,2.9493,4.008,4.2563,,0.185,0.9872,,1.6184,3.769,2.6761,,1.2792,0.0256,2.094,1.1699,0.1415,
2005/06,,,,13.3655,55.56,32.79,,1.8231,1.914,3.8505,3.1179,2.482,5.3474,3.9465,1.9526,1.1618,2.9506,,2.6106,5.0373,4.9351,2.5389,0.9512,0.0299,0.966,,,,3.634,0.9973,0.921,0.0288,1.7615,19.5107,,,2.1577,0.671,1.3636,,1.0469,1.982,0.9802,,,2.1622,,4.4836,1.097,3.9041,2.6387,1.764,,,1.5385,,1.8519,2.3877,4.8223,,0.9088,0.4773,,,,,4.4989,1.4953,3.0092,,0.9259,1.0302,0.2748,3.4755,,2.0236,1.9175,30.562,1.3673,0.8218,3.6724,,3.3048,2.286,0.1513,0.0655,4.8125,1.0236,,1.3876,2.3388,6.3551,0.727,,,3.0077,,0.2289,1.7207,,0.358,0.8008,1.0021,2.9534,3.9063,4.1679,,0.1892,0.9519,,1.5855,3.6108,2.8339,,1.4056,0.0241,2.1472,1.0456,0.1333,
2005/07,,,,12.9637,55,41.91,,1.8527,1.8723,3.8702,3.1301,2.4928,5.2352,4.1284,1.9054,1.1348,2.8443,,2.717,5.1496,4.8938,2.4223,0.8504,0.0299,0.9486,,,,3.954,0.8867,0.8843,0.0287,1.7422,18.8405,,,2.08,0.6442,1.3634,,0.9494,1.7645,0.9304,,,2.0163,,4.4836,1.1337,3.7924,2.6101,1.6719,,,1.5582,,1.7067,2.407,4.5613,,0.7597,0.4572,,,,,4.7958,1.5545,2.7946,,0.9028,0.997,0.2718,3.5023,,2.0023,1.8611,31.207,1.2941,0.7932,3.6483,,3.2236,2.607,0.1428,0.0633,4.715,0.9361,,1.3196,2.3473,6.396,0.5985,,,2.7343,,0.2291,1.6045,,0.3449,0.8294,0.9722,2.794,3.7244,4.1726,,0.1664,0.9342,,1.4824,3.5879,2.7819,,1.3076,0.0258,2.1358,0.8921,0.1293,
2005/08,,,,12.1168,52.24,40.5,,1.9404,1.8698,4.013,3.2875,2.5588,5.3156,4.2993,1.9106,1.29,2.7687,,2.9054,5.3889,5.3843,2.4091,0.9549,0.0299,0.9656,,,,3.9296,0.9427,1.0886,0.0291,1.732,17.8438,,,2.2769,0.6096,1.4175,,0.922,1.6949,0.8994,,,2.1182,,4.577,1.2039,3.9014,2.7172,1.7915,,,1.67,,1.7577,2.5102,4.527,,0.8058,0.4831,,,,,4.9552,1.6067,3.1019,0.423,0.9899,0.9927,0.2799,3.8308,,2.019,1.9365,34.716,1.3999,0.9578,3.5568,,3.2606,3.036,0.1478,0.0693,4.6575,0.9392,,1.3265,2.2281,6.7247,0.6208,,,3.2719,,0.2193,1.5588,,0.3561,1.0043,1.026,2.8132,4.012,4.2442,,0.165,0.9709,,1.469,3.4976,2.8462,,1.3289,0.0251,2.1418,0.8068,0.1297,
2005/09,,,,12.9032,54.56,38.72,,1.9437,1.7627,4.0083,3.3464,2.6136,5.34,4.3943,1.7827,1.3236,2.6263,,2.9636,5.3922,5.5862,2.5237,1.0094,0.0299,1.008,,,,3.7786,0.9474,1.1359,0.0267,1.7281,17.5255,,,2.2083,0.6481,1.3981,,0.9688,1.6423,0.8225,,,2.1623,,4.655,1.2243,4.2735,2.7933,1.8371,,,1.6107,,1.6736,2.3673,4.6977,,0.7151,0.4891,,,,,5.2742,1.6383,3.2157,0.4185,0.9979,0.9547,0.2795,3.8699,,2.008,1.8696,34.643,1.2977,0.9151,3.4471,,2.9517,3.401,0.1593,0.0628,4.7875,0.9231,,1.2714,2.1016,6.6832,0.5821,,,3.358,,0.1869,1.4723,,0.3443,1.0254,1.0438,2.9242,4.0568,4.0828,,0.1821,0.9251,,1.4704,3.1054,3.0672,,1.4211,0.0232,2.262,0.7297,0.1341,
2005/10,,,,12.9183,56.22,39.65,,1.9642,1.995,3.7138,3.2558,2.5951,5.4088,4.2295,1.9468,1.226,2.9788,,3.4039,5.665,5.3863,2.5479,0.9381,0.0299,0.9981,,,,3.7571,0.9282,1.1915,0.0259,1.6588,17.2126,,,2.1321,0.6354,1.4697,,0.9006,1.7405,0.7913,,,2.371,,5.2905,1.1898,4.0568,3.0026,1.7412,,,1.6283,,1.7346,2.3911,4.5882,,0.8048,0.594,,1.1403,,,5.2674,1.6513,2.9219,0.4251,0.8892,0.9644,0.3291,3.636,,2.0959,1.6891,32.846,1.2131,0.875,3.2944,,3.2629,3.633,0.1646,0.0581,5.075,0.931,,1.3414,2.3676,7.3621,0.5526,,,3.4752,,0.2213,1.7304,,0.3263,0.9754,1.0792,2.7804,4.8077,4.1726,,0.2191,0.8586,,1.5925,3.516,3.2123,,1.3804,0.0226,2.3275,0.846,0.1397,
2005/11,,,,1.1548,58.58,47.14,,2.0648,1.9645,3.5556,3.1822,2.4636,5.1786,4.1403,1.9059,1.1944,3.0536,,3.5849,5.5817,5.1701,2.6236,0.9574,0.0299,0.9757,,,,3.6251,0.8774,1.1994,0.0251,1.6554,17.747,,,2.1407,0.6478,1.4665,,0.854,1.9793,0.7754,,,2.2707,,5.1876,1.1723,3.963,3.0099,1.6945,,,1.6345,,1.5678,2.322,4.381,,0.7038,0.5366,,1.0549,,,6.0133,1.7327,2.9613,0.8431,0.8904,0.9335,0.2964,3.5951,,2.036,1.5856,36.669,1.0664,0.9779,3.1363,,3.3498,3.221,0.1545,0.0383,6.175,1.0109,,1.3648,2.5581,7.4818,0.5836,,,3.852,,0.2091,1.5749,,0.3073,1.004,0.9281,2.6852,4.92,4.2495,,0.2079,1.0078,,1.5841,3.5286,3.0958,,1.3255,0.0432,2.2384,0.7855,0.1284,
2005/12,,,,1.2237,58.22,43.1,,2.1215,2.0296,3.4266,3.1832,2.5963,5.2675,4.117,1.8832,1.2821,3.0826,,3.259,5.9264,4.7784,2.7785,0.9881,0.0299,1.1416,,,,3.6266,0.9489,1.2821,0.0241,1.7095,17.6933,,,2.1677,0.6253,1.4237,,0.8646,1.987,0.783,,,2.2274,,4.8738,1.2213,4.1151,2.686,1.7565,,,1.574,,1.4905,2.293,4.4057,,0.7892,0.5488,,1.0391,,,5.751,1.6502,3.058,0.8692,0.8995,0.9328,0.3,3.6162,,2.0237,1.6841,39.009,1.1062,0.9623,3.2347,,3.4167,3.299,0.1656,0.0338,7.8125,1.0612,,1.3678,2.6605,7.321,0.6063,,,3.8862,,0.2044,1.5752,,0.2998,0.9686,0.8771,2.7316,5.1813,4.2716,,0.2476,1.0657,,1.6835,3.4715,3.1485,,1.3865,0.0424,2.1918,0.807,0.1235,
2006/01,,,,1.1368,57.2,37.05,,2.2158,1.8167,3.4214,3.2072,2.7786,5.0096,4.2957,1.8909,1.3012,2.9471,,2.9595,5.7086,4.4058,2.7066,0.9864,0.0299,1.0811,,,,3.7784,0.9594,1.5045,0.0252,1.7664,18.2754,,,2.3093,0.6596,1.4639,,0.6591,1.9137,0.708,,,2.1596,,4.9144,1.3095,4.1123,2.6846,1.7621,,,1.5076,,1.3565,2.1172,4.1531,,0.7089,0.5313,,0.9515,,,5.3279,1.5521,3.1678,0.8647,0.892,0.9152,0.3462,3.9257,,2.1133,1.6438,39.967,0.9036,1.003,3.0836,,3.3979,3.427,0.1631,0.0315,7.9,1.0367,,1.375,2.3924,7.0886,0.6063,,,3.5949,,0.1893,1.4065,,0.3065,0.8813,0.8391,2.7664,4.662,4.2385,,0.2204,1.0353,,1.3763,3.5483,3.2879,,1.4474,0.0413,2.1479,0.6285,0.1281,
