time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2011/08,54.98,270.74,,26.6,73,215.29,,65.8,74.04,37.56,26.1,16.31,28.48,8.17,63.68,53.21,98.91,21.97,18.98,36.17,33.12,35.23,33.38,10.76,34.06,,15.68,69.32,31.05,171.91,20.13,47.52,64.43,27.19,55.41,32.97,82.98,35.07,66.86,,78.12,90.46,116.22,,55.17,47.54,29.74,29.75,21.66,23.21,37.51,67.39,,19.94,74.25,33.11,46.09,17.5,18.79,537.26,51.46,35.91,19.31,53.59,67.12,,25.12,74.19,28.45,30.35,78.54,49.71,19.93,45.85,,44.99,64.58,86.77,164.75,25.33,50.14,54.93,56.72,33.57,34.72,25.24,32.19,33.6,13.31,64.08,51.89,56.73,12.35,15.25,15.34,110.48,24.03,46.3,91,,78.72,27.31,68.93,20.67,11.12,41.36,53.86,48.84,50.21,25.85,83.21,48.74,66.29,43.89,46.54,40.03,43.23,44.37,46.05,
2011/09,54.45,257.44,,24.89,71.04,216.23,,63.71,72.63,30.12,24.12,15.24,28.52,6.12,63.18,51.9,92.52,21.43,17.68,36.8,32.71,33.78,32.87,10.45,30.16,,15.49,62.38,25.62,175.03,21.33,46.12,61.9,26.81,54.95,31.72,71.79,33.24,60.51,,59.73,87.82,94.55,,51.8,43.66,30.96,31.38,21.38,23.54,36.97,63.15,,19.4,70.36,32.77,40.84,13.5,18.74,449.46,48.63,33.58,18.65,52.68,68.25,,24.47,72.64,22.46,28.73,82.12,44.9,19.34,37.97,,44.34,60.6,85.8,148.01,21.95,48.19,50.64,54.02,16.17,31.79,24.17,28.57,28.01,12.5,56.89,48.27,59.97,11.27,13.66,13.76,103.41,20.18,35.51,73.84,,67.68,27.74,60.04,18.59,9.67,42.37,53.8,47.13,46.86,25.89,68.59,50.77,68.06,41.36,41.6,36.35,40.87,30.52,39.63,
2011/10,57.83,296.61,,26.63,77.86,213.51,,64.39,78.09,34.76,25.91,16.71,29.31,6.83,63.99,56.72,105.05,23.32,19.26,36.98,34.5,34.16,35.8,11.73,34.88,,18.53,69.87,31.59,184.63,24.54,47.99,62.95,27.55,57.27,34.72,79.02,34.74,65.79,,73.47,92.85,109.55,,50.81,52.1,32.42,31.59,24.09,25.59,37.16,70.24,,20.83,77.98,33.77,49.79,17.64,19.34,507.72,51.6,36.3,21.17,60.26,67.16,,25.78,75.9,27.88,33.55,83.25,50.62,21.02,45.66,,45.19,72.15,107.18,157.79,24.69,53.71,50.27,56.4,11.73,36.65,29.41,33.29,35.16,14.8,64.19,53.1,61.26,12.28,15.47,15.76,120.76,25.85,44.72,94.46,,81.83,29.47,72.75,21.28,11.68,43.2,55.1,47.91,54.2,28.6,89.15,51.59,66.81,45.91,48.63,39.76,44.19,37.36,45.66,
2011/11,54.6,299.99,,25.58,78.76,192.29,,64.72,80.44,30.97,25.86,15.91,28.98,5.44,64.57,58.9,102.82,24.24,20.07,37.73,35.75,33.62,39.22,11.34,35.85,,18.64,76.24,27.48,188,24.91,48.77,64,28.69,57.91,37.46,81.04,36.43,68.69,,75.33,95.52,95.86,,58.47,53.84,31.54,32.72,24.05,25.92,37.85,71.75,,19.93,76.6,29.92,51.71,14.79,20.93,485.89,54.8,38.84,21.74,57.93,64.62,,26.1,78.15,27.71,33.38,85.3,48.04,24.01,45.33,,45.75,69.53,105.88,172.04,23.31,54.21,47.25,55.44,9.22,36.67,27.42,29.61,31.48,15.63,66.06,54.37,62.55,11.96,15.4,15.76,116.91,21.29,51.87,97.88,,83.08,30.85,73.45,19.46,10.6,43.91,59,48.83,50.64,29.5,94.87,51.62,68.5,44.82,45.44,41.82,45.57,36.8,44.66,
2011/12,57.86,323.26,,25.96,76.3,173.1,,65.58,84.76,33.25,27.56,17.91,30.24,5.56,66.71,59.76,106.4,25.38,21.64,40.12,37.7,34.99,42.04,11.86,37.5,,18.08,78.48,26.31,183.88,24.25,50.68,66.35,29.65,64.21,37.28,81.73,38.25,73.35,,68.31,100.33,90.43,,62.97,54.04,33.8,35.24,24.09,27.05,41.56,73.19,,20.47,73.09,28.86,52.97,15.13,20.71,467.71,54.7,40.78,23.01,53.23,60.34,,26.9,80.9,28.76,34.65,83.32,47.17,25.38,43.49,,46.2,70.12,101.37,178.24,23.2,57.67,44.97,60.88,9.9,35.65,28.27,25.37,31.18,13.86,66.41,55.55,66,11.26,15.75,16.05,121.23,20.27,49.26,90.6,,83.51,32.28,70.07,19.91,10.76,46.29,60.01,49.71,50.12,32.17,89.88,53.08,70.5,47.38,46.71,42.19,48.38,34.51,42.29,
2012/01,65.21,290.34,,29.53,78.37,194.44,,65.91,83.74,37.3,29.21,18.71,29.41,7.13,63.04,61.36,103.08,25.16,21.4,37.66,38.26,33.77,44.39,13.3,38.9,,19.63,74.77,30.72,192.6,26.42,51.79,65.67,28.4,67.91,35.56,86.71,38.57,74.18,,75.17,99.05,111.47,,63.75,57.71,36.35,32.24,26,28.22,39.74,75.65,,24.42,78.35,33.94,57.16,18.65,19.62,529.48,58.82,41.75,23.97,57.34,58.63,32.38,25.91,82.32,33.51,35.53,82.27,50.14,26.83,48.34,,45.36,69.6,108.62,182,25.11,58.92,52.9,59.85,17.17,39.8,30.95,29.2,35.33,14.77,69.16,52,63.93,11.65,16.63,17.19,127.74,24.02,53.07,109.12,,91.49,34.07,82.05,20.13,12.42,45.56,63.51,55.43,57.24,32.47,95.7,50.04,68.59,48.06,53.03,43.7,47.99,36.78,45.75,
2012/02,77.49,309.43,,31.74,78.45,179.69,,65.08,86.5,39.24,31.29,19.05,30.59,7.97,67.52,59.08,109.12,29.09,21.1,38.11,38.17,34.93,47.57,14.69,41.99,,19.88,83.52,33.32,196.73,26.88,55.75,62.94,30.1,67.95,42,87.6,38.12,74.95,,77.61,99.28,115.14,,70.13,59.23,36.66,32.17,26.98,29.4,39.24,76.89,,22.75,83.87,37.61,55.13,18.54,20.97,627.02,62.18,45.1,24.28,59.54,58.32,33.35,27.09,88.41,33.51,35.67,86.06,52.89,28.38,48.31,,46.59,71.71,107.28,199,29.22,59.52,56.62,59.51,15.82,40.04,32.89,35.79,38.55,15.15,73.23,58.36,62.76,13.88,17.54,17.91,127.38,26.02,56.93,114.21,,89.99,36.61,77.38,22.11,12.38,44.19,62.58,53.64,61.16,35.24,100.12,50.47,69.85,47.65,55.69,46.76,50.52,36.59,50.6,
2012/03,85.64,320.93,,32.25,81.15,202.51,,65.96,86.73,45.98,34.14,20.07,31.23,9.57,67.21,61.2,107.24,29.5,22.66,38.23,38.4,37.01,50.31,15.01,43.78,,21.15,88.61,36.55,208.65,28.11,58.94,66.35,30.87,67.99,42.05,89.21,39.19,74.37,,69.93,98.1,124.37,,70.17,60.7,38.76,33.75,27.11,31.68,40.27,80.72,,24.43,82.94,38.97,53.74,19.64,20.72,717.5,68.02,44.8,27.95,64.5,67.06,33.61,29.33,89.86,34.64,36.19,90.8,57.86,31.38,50.25,,48.89,73.2,116.03,204.9,30.83,64.49,56.38,61.08,16.43,42.44,34.31,38.63,37.35,15.39,73.38,57.94,63.03,14.37,17.39,17.64,136.97,25.65,55.55,106.52,,91.96,39.71,79.76,24.13,12.49,44.93,63.02,55.48,63.39,38.65,91.35,51.21,70.82,48.42,57.12,50.16,52.78,33.19,55.74,
2012/04,83.46,302.91,,32.02,80.45,231.9,,65.09,86.34,42.98,33.43,19.58,32.91,8.11,63.64,58.91,106.56,30.75,22.93,40.38,39.24,38.16,51.79,15.17,43.11,,20.15,89.51,33.04,207.08,28.4,56.15,66,32.21,71.11,45.23,89.36,38.2,76.8,,74.14,97.45,115.15,,66.88,60.31,36.46,33.37,27.97,32.17,41.39,78.14,,26.01,81.64,34.48,56.22,17.28,20.42,760.82,63.84,44.62,28.69,64.95,75.36,31.94,29.69,90.54,33.88,35.91,88.17,60.21,31.47,50.78,,49.47,75.97,123.44,191.58,34.03,66.32,55.65,64.35,11.45,41.09,33.56,38.93,36.03,13,67.5,54.61,64.29,14.28,17.31,17.52,146.3,23,54.91,102.77,,88.24,41.71,76.18,23.65,11.28,45.94,65.58,54.57,60.54,35.9,87.5,52.19,75.21,48.79,57.38,44.04,54.14,34.22,55.48,
2012/05,82.53,290.71,,29.19,79.36,212.91,29.63,62.43,78.63,33.15,32.05,19.09,34.17,7.35,62.29,65.82,98.31,28.8,21.87,41.64,37.58,37.37,49.34,14.46,45.71,,16.33,84.51,26.51,192.9,25.84,55.77,67.85,32.19,69.52,40.65,84.41,36.84,69.61,,63.25,89.34,95.7,,69.34,55.34,34.13,33.34,27.05,31.11,40.95,74.94,,24.98,74.11,33.1,55.7,13.36,20.92,625.49,57.31,44.94,27.45,57.1,71.29,28.48,29.56,82.8,31.06,33.05,86.39,55.83,26.72,45.85,,49.15,72.33,120.43,170.8,29.18,61.42,50.48,65.34,9.06,39.39,31.05,34.66,29.21,12.43,64.01,52.16,65.94,12.46,16.95,17.13,138.7,22.2,49.65,87.62,,89.14,42.46,77.2,20.36,10.56,45.91,64.88,51.45,46.45,34.19,76.04,52.06,76.05,45.75,56.15,40.89,50.32,30.06,51.37,
2012/06,83.43,290.32,,30.59,83.33,228.35,31.12,67.56,85.57,35.73,33.44,20.84,35.66,8.18,61.25,69.72,105.5,30.91,23,44.44,41.75,39.1,52.99,15.99,48.5,,17.17,87.26,27.41,195.58,26.65,58.5,70.66,34.55,73.04,43.01,89.6,38.73,74.3,,64.91,88.53,95.86,,78.38,55.52,32.08,35.95,21.95,32.16,42.91,78.76,,25.64,75.53,35.9,59.66,14.59,22.44,664.52,55.68,46.73,26.66,60.09,73.99,28.69,30.85,87.08,31.5,36.91,95,58.21,28.44,48.04,25.27,52.05,74.13,132.99,169.82,32.09,61.11,51.91,68.81,9.78,39.47,32.37,34.57,30.85,13.82,65.96,55.88,69.18,12.93,19.68,19.88,146.36,19.72,45.06,84.91,,91.61,42.93,82.78,21.95,9.59,46.3,69.91,55.1,48.43,32.22,82.27,54,80.29,48.83,52.89,38.77,56.59,28.39,54.66,
2012/07,87.25,316.79,,29.47,84.84,233.3,21.71,69.22,86.85,36,33.81,20.75,37.92,7.34,64.54,74.43,109.58,32.27,24.04,45.14,44.17,40.4,52.18,16.28,49.14,,15.95,91.44,27.13,195.98,25.7,51.09,72.73,35.97,82.6,43.66,91.23,39.42,73.91,,71.26,89.36,100.9,,85.07,57.72,34.23,35.6,23.34,33.5,44.03,75.61,,27.17,74.44,37,61.31,13.66,23.14,661.74,59.68,45.25,22.64,60.3,77.83,27.24,31.73,89.27,28.78,37.5,96.18,57.71,25.37,47.21,25.98,53.68,73.5,134.32,170.26,31.27,59.1,55.67,70.9,8.12,40.03,30.88,31.09,30.77,13.54,63.44,54.44,67.78,12.63,20.33,20.47,150.9,19.71,49.01,84.21,,90.3,44.28,85.62,21.28,9.24,48.15,72.31,52.03,48.28,35.81,83.48,54.31,83.3,49.61,54.34,36.06,55.48,33.13,56.49,
2012/08,95.03,342.88,,30.82,84.34,248.23,18.08,67.43,87.3,37.14,34.03,20.71,36.64,7.99,67.19,72.6,112.16,32.06,23.86,42.94,43.05,37.4,56.75,16.77,49.47,,19.08,89.3,29.71,194.85,24.83,54.3,72.43,33.96,83.92,42.29,92.6,40.66,71.4,,72.38,89.49,105.72,,86.04,58.12,36.02,33.01,24.34,33.41,44.91,73.81,,28.85,79.85,36.57,60.72,15,23.05,604.57,61.46,45.55,24.81,61.6,81.35,29.04,31.36,91.14,29.31,39.83,97.87,58.3,28.48,47.26,27.17,53.16,73.73,135.02,176.37,34.33,62.16,57.35,67.31,8.53,40.6,31.27,36.3,34.13,14.03,65.51,56.79,64.78,13.49,20.65,20.79,149.22,21.35,54.15,85.33,,87.63,45.79,87.11,22.54,9.34,45.33,70.4,53.26,54.51,35.77,81.55,52.48,80.12,50.95,59.29,38.41,56.52,32.76,56.53,
2012/09,95.32,377.62,,29.78,88.2,254.32,21.65,68.91,91.45,40.48,34.53,22.71,37.7,8.83,69.36,73.8,116.56,33.57,24.85,45.57,45.1,37.93,60.37,17.89,52.28,,19.09,89.94,32.72,207.45,22.68,55.41,70.77,33.39,84.32,45.15,92.42,43.12,69.62,,72.33,91.75,113.68,,83.02,59.41,38.2,33.75,23.73,34.3,47.41,71.57,,33.17,78.29,34.87,59.35,16.74,21.67,618.73,62.49,48.42,25.38,70.03,85.16,27.55,32.8,93.38,28.96,43.46,100.13,56.86,30.24,47.75,27.05,53.61,75.6,137.46,178.3,32.79,63.1,58.83,70.33,7.78,41.8,32.46,38.17,34.46,13.34,66.12,57.18,64.8,12.79,21.66,21.89,142.74,22.75,56.03,86.04,,84.62,44.79,91.02,22.62,9.86,46.09,71.39,55.66,54.51,35.52,82.55,52.94,82.21,51.46,59.47,39.6,57.16,33.69,57.01,
2012/10,85.01,340.21,,28.54,86.35,232.82,21.12,70.82,91.17,41.68,33.69,21.06,34.59,9.32,69.24,75.02,110.21,34.69,24.87,44.64,45.63,37.18,61.38,18.76,49.07,,17.14,88.56,37.39,194.53,21.63,56,69.24,31.8,86.55,46.09,87.6,41.58,70.44,,69.53,86.8,122.39,,85.61,60.89,36.66,33.25,22.85,33.21,48.63,73.25,,33.58,78.16,33.03,61.52,17.38,20.82,573.77,58.58,46.4,22.95,67.41,85.95,28.09,31.35,93.67,29.3,41.66,98.43,55.97,32.38,42.29,26.54,52.48,78.65,127.32,189.68,34.93,58.19,61.06,70.06,11.3,39.21,34,36.5,35.49,11.97,68.08,57.85,65.69,13.58,21.12,21.51,143.11,25.5,58.25,84.81,,91.99,41.63,86.07,24.71,11.16,46.84,75.29,52.6,57.05,34.71,75.74,52.78,79.98,50.7,61.33,43.7,56.56,32.29,60.17,
2012/11,83.61,349.52,,26.62,88.08,252.05,28,69.73,88.14,41.08,33.01,21.13,34.13,9.86,69.83,72.02,105.69,37.43,25.02,44.12,44.3,37.92,65.07,18.59,49.66,,18.91,89.88,34.57,190.07,19.57,54.39,70.21,33.81,88.8,48.87,90.95,42.11,74.28,,71.62,87.04,117.79,,78.36,60.98,39.3,32.63,24.37,32.26,49.04,73.11,,37.5,80.11,35.1,61.39,16.87,21.86,663.16,63.62,46.51,25.94,67.92,88.01,29.47,31.1,93.3,30.19,45.35,103.99,55.9,36.09,40.98,25.89,54.25,79.23,137.33,197.04,33.13,56.14,63.55,68.71,11.67,40.9,34.61,39.42,33.19,11.98,66.5,56.94,63.82,13.1,21.76,22.27,143.04,25.88,58.81,85.24,,89.53,44.34,91.59,23.94,11.45,43.55,74.93,54.16,52.12,33.81,72.14,51.11,82.16,49.79,61.57,43.19,57.13,33.35,57.6,
2012/12,76.15,355.03,,26.73,89.7,251.14,26.63,70.1,86.55,43.97,34.18,20.99,33.71,11.6,67.89,68.23,108.14,37.9,25.08,43.27,40.94,36.25,61.85,18.69,49.79,,19.65,83.64,39.56,191.55,20.63,54.24,68.43,31.42,86.32,49.13,92.85,41.02,75.36,,69.29,88.21,127.56,34.16,84.32,63.11,39.36,32.59,25.8,31.94,49.32,73.73,,36.73,82.01,31.66,62.86,19.12,20.72,621.2,62.02,48.35,26.81,66.5,86,30.94,31.34,92.29,32.32,45.86,98.77,57.48,35.52,42.72,25.47,52.27,79.8,135.1,206.71,35.3,58.31,63.78,69.19,13.25,42.37,37.68,42.03,32.94,12.29,69.27,57.99,63.8,14.36,22.55,23.17,148.64,28.83,60.4,89.58,,91.72,42.45,94.65,25.7,12.95,42.81,77.27,54.82,53.33,35.33,73.49,51.8,80.92,50.01,60.81,46.3,57.56,34.69,57.93,
