time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2005/06,319,342.8,342.8,3700,1449,52,,2588,7640,994,1910,4647,1000,4657,1392,2805,3684,,3463,2113,720.6,1723,1768,430,811,1022,1540,,5073,1829,2038,769,1194,2667,1029,120.2,754,320.6,566,,482.2,530.4,865,,,302,10.8,1004,349.5,1121,-252,986,411,196,971,,233,928,251,12.4,560,275.9,125.5,305.3,40.4,628,877.1,461,814,-409,209.8,1013,839,1015,472,342.9,467,34.5,53.3,4489,282,60.2,203,5.7,229,149.8,5,2245,73.8,345,3138,309,186,717,717,173.2,,249.5,760,,448,110.8,47,398,946,394.2,,184.3,883,,1536,336,421.8,258.7,373.8,394.9,201,392,531.1,165
2005/09,428,342.8,342.8,3141,586,30,,2538,9920,2527,1975,4677,1246,3841,2029,2374,3594,,1589,1869,1420.9,1283,1538,222,379,519,1261,,7143,1516,1995,800,864,2883,967,106.1,840,816.5,1011,,540.8,735.4,1617,,,464,0.7,964,432.3,1154,794.4,953,329,179.2,821,,369,144,213,171.6,538,252.7,123.7,229.1,39.1,631,680.7,427,347,853,354.7,1030,646,-82,674,347.2,-112,27.2,61.1,1745,334,57.7,339,6.9,228.8,144.9,13.1,773,64.4,374,3800,41,207,-433,-433,92.9,,343.8,667,,339,155.3,-125,389,-576,729.6,,120.7,1364,,1747,19,325.3,220,408.2,372.8,228,499,491.1,164
2005/12,565,372.2,372.2,3653,5130,199,,2095,10710,2698,1930,3422,1655,3574,2546,3589,4144,,2732,1658,1119.7,864,1285,133,734,798,1375,,6932,3187,2453,778,1108,2289,824,-52.9,746,669.6,460,,660.6,608.5,1632,,,514,3.9,499,301.1,1143,700.6,1049,345.6,281.6,626,,296,2465,297,3.8,620,406.4,174.2,214.9,20.1,654,976.4,568,1096,1304,215.8,745,693,156,773,361.2,237,55.6,72.9,444,355,56.4,222,38.2,251.7,156.3,6,709,97.4,406,3679,606,187,1075,1075,134.2,,463.7,846,,471,288.7,59,405,150,167,,171.9,364,,1152,261,371.1,259.7,400.6,416.3,276,1102,280.3,237
2006/03,410,592.3,592.3,2977,2313,51,,3305,8400,3081,2018,4440,1445,4986,2211,2615,3996,,4111,1632,1520,1106,1484,466,733,765,1400,,5639,1708,1357,891,947,3477,1001,126.7,899,740,692,,722.5,625.3,2479,,,436,16,714,325.8,1153,834.8,975,523.5,262.7,768,,311,1574,345,-0.1,593,329.6,127.3,69.7,25.2,585,864.9,591,759,1463,296.2,873,841,817,1006,324.5,489,123,70.9,3195,354,46.9,251,4.4,215.7,105.1,-0.2,747,92.1,374,3291,358,243,820,820,122.6,,426.7,840,,428,163.8,440,422,-1423,270.6,,147.5,733,,1231,538,275.1,370.6,366.5,401.7,287,488,883.3,245
2006/06,472,721.1,721.1,2828,2347,22,,2820,10360,3540,2089,4946,1808,5475,1898,2083,4353,,2415,1611,1499.3,1836,1862,460,1125,765,1544,,5265,2022,885,981,1375,2711,14,-310.5,882,599,-160,,856.9,834.1,2312,,,521,9.6,667,332.8,1201,822,1061,469.2,265.2,1103,,390,1841,376,12.5,643,337.9,145.5,342.3,-15.6,2387,612.2,580,1023,1014,235.6,945,935,975,682,283.6,573,-170.6,63.4,3190,381,47.9,236,17,314.5,123.1,-0.1,650,86.8,636,5186,355,251,852,852,101.3,,331.4,1046,,568,138.2,334,448,-317,393.2,,213.9,453,,860,165,377.6,703.7,465.9,389.5,310,591,552.6,390
2006/09,542,733.4,733.4,3478,2772,19,,2760,10490,3297,2194,4866,2165,5416,2698,2647,5017,,3362,1922,940.6,1460,1490,1217,782,670,1608,,5505,2222,1301,1112,1494,2875,1102,193,894,681,694,,999.8,843.3,1594,,,541,20.4,338,377.2,1203,873.6,1038,412.3,-52.2,996,,420,2416,309,48.8,614,284.2,117.3,346.4,34.4,702,715.8,629,20,2322,355.6,967,716,485,748,344.1,578,156.6,18.9,4224,1484,48.8,1013,12.8,268.1,94.4,0.3,1033,106.5,438,3876,763,266,843,843,113,,299.1,769,,475,230.6,-144,352,-5248,747.1,,188.4,1205,,1170,658,364.2,257.5,446.1,476.4,321,611,587.8,328
2006/12,1011,1030.7,1030.7,2626,3583,98,,2168,10250,4526,2181,6441,1938,5256,2862,3940,3772,,9449,1032,473.9,678,925,390,1701,967,1921,,5129,3541,1501,1200,1826,2959,833,40.9,1176,710,989,,1130.6,1241.5,3152,,,585,22.9,-134,325.6,1194,132.3,1128,431.7,-1665.6,865,6,485,2206,180,13.2,648,417.2,205,284.2,-489,668,-476.2,729,975,1753,236.9,922,613,871,624,401.2,665,108.6,169.4,3439,376,25.3,271,14.9,323.7,183.2,0.5,3863,163.5,408,3197,387,467,822,822,227,,242.6,882,,511,205.5,90,1625,-5625,196,,227.9,1037,,930,35,482.6,297.7,439.3,434.1,365,658,390.7,347
2007/03,774,1002.2,1002.2,4926,2595,111,,2573,9280,4787,2244,4571,2848,5255,2512,2826,4715,,3392,1495,1704.3,1262,1046,837,931,1033,1874,1445,5012,1844,1636,927,1096,2750,1111,214.9,1368,812,877,,1180.8,762.4,3197,,,526,57.4,690,350.8,1130,508.7,843,651.9,407.4,819,4,386,2672,328,-14.7,726,408.9,150.8,296.7,31.6,516,697.5,690,973,1203,249.5,1057,739,945,702,486.6,701,131.5,195.4,4130,459,138.9,150,9.9,254.8,143.9,0.7,1017,132.3,434,3546,357,273,871,871,112.8,,217.7,816,,420,162.1,543,434,-282,348.8,,243.5,1120,,1212,457,452,388.9,402.4,434.6,346,552,675.1,240
2007/06,840,925.1,925.1,3035,3118,78,,3081,10260,4234,2279,5382,2904,5761,2268,2952,5380,,1267,1683,1676.4,1851,1587,588,1178,1604,1930,1483,6226,2260,1278,1228,1557,2215,1019,252.3,917,675,1050,,1258.5,-711.7,2333,,,611,54.9,706,437.9,1156,663.6,1104,561.2,407.9,1148,-167,446,2582,325,34.6,798,723.6,158.3,345.4,36.4,610,988.7,778,565,1067,224,1057,1019,972,707,415.8,649,186.1,222.2,4277,423,163.9,405,25.5,311.2,152.5,3.7,1163,172.7,513,301,293,292,890,890,74.2,,307.1,823,,610,59,570,445,750,439.3,,269.1,846,,1412,-526,461.8,194.7,505.6,451.3,1335,1530,750.4,324
2007/09,870,1070,1070,4289,4553,80,,2548,9410,3373,2173,5559,3063,3698,3079,2857,3718,,761,1271,1525.5,1654,1091,560,877,840,2205,1725,2212,2361,1791,1283,1743,2633,201,314.5,960,666,1114,,1354,1071.2,2854,,,618,38.8,858,569.7,1096,926.3,1076,396.5,398.3,1197,-2,532,1543,358,104.4,1131,689.5,158.5,316.8,34.6,776,717,766,-206,1086,372.4,1067,643,526,596,420.1,656,119.4,255.2,3085,407,218.5,1088,15.6,483.7,205.2,6.5,1019,235.7,546,3673,607,1534,732,732,179.2,,204,927,,494,249.5,-210,640,-380,772.4,,228.7,867,,1324,2321,453.1,297.4,491.1,496.7,299,727,-81.7,407
2007/12,1640,1206.4,1206.4,4707,2947,207,,2374,11660,2971,1361,6696,3136,268,3270,4096,4875,424,2878,1072,-1630.9,1214,671,602,1250,1303,2060,1567,-9833,3952,2271,1216,1262,2188,835,304.2,851,77,1033,,1383.2,1273.2,3215,,,689,75.3,-89,359.4,942,854.4,-2576,455.5,401.6,1060,4,491,-3588,297,32.9,767,815,208.1,381.3,38.4,756,1203,799,472,1031,262,831,408,545,585,414.9,572,201.2,322.4,-5292,178,239.8,224,15.8,320.2,222.2,7.4,1118,257,579,4371,607,308,832,832,125,,361.2,975,,479,301.1,256,520,-2811,221.5,,276.1,871,,1452,303,456,291.2,470.7,448.4,598,690,226.6,365
