time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2002/09,1.3,,,4.4,1.8,507.2,,7.3,2.9,0.9,2.7,3.9,2.1,2,9.2,5.7,2.3,,9.4,2.1,5.5,10.2,3,1.4,1.3,,2.7,,1.9,4.5,2.6,6,6.8,0.9,3,,6.5,7.2,2.5,,2.6,2.1,1.7,,,1.7,4.1,5,3.1,2,7.5,6.4,,12.6,2.8,,1.4,1.4,0.5,2.4,4,2.1,4.7,32.2,1.5,,2.7,3.8,2.5,0.4,2.6,2.6,4.1,3,,211.1,1.2,5.9,4.5,2,1.8,1.3,1.6,2.5,2.3,5.9,,0.9,1.5,3.2,0.8,0.7,2.8,,,2.4,,2.7,2.1,,2.2,6.6,0.8,3.1,1.8,2.4,,8.3,0.7,,1.7,1.6,4.6,,2.8,0.7,1.1,1.3,1.8,
2002/12,1.3,,,5,1.7,507.2,,7,3.1,1.2,2.6,3.8,2.7,2.1,8.4,5.6,2.2,,9.4,2.9,6.6,9.2,2.8,1.4,1.4,,3.3,,2.1,5.9,2.9,5.6,7.7,1,3.4,,8,7.3,3.4,,4.4,2,1.8,,,2.3,6.2,5.1,3.1,2.2,8.6,5.7,,11.8,3.5,,1.4,1.6,0.5,2.7,4.9,2,4.4,30.6,1.7,,2.6,4.5,3.6,0.7,2.2,2.9,3.5,4.5,,1029.4,1.2,4.3,4,2.1,1.7,1.6,1.7,2.8,2.5,8.5,,1.1,1.9,3.1,0.8,0.7,3.6,,,2.4,,3,2.9,,2.3,7.2,1,2.6,3,2.3,,8.9,0.8,,1.6,1.7,4,,3,0.9,1.4,2.3,1.5,
2003/03,1.2,,,4.5,1.5,507.2,,7.1,2.9,1.1,2.5,3.8,1.8,2,8.3,5.7,2.1,,9.9,2.4,6.2,8.2,2.8,1.7,1.4,,3.3,,2.1,5.5,3,6.1,7.2,0.7,4,,8,7,2.8,,3.9,1.7,1.7,,,2,7.4,4.4,3.5,1.9,7.4,5,,41.6,3.1,,1.3,1.5,0.4,2.8,4.1,1.8,5.3,25.5,1.7,,2.3,3.7,3.4,0.6,2.3,2.7,3.7,4,,1401.5,1.1,4.2,4.2,1.7,1.8,1.4,1.7,5.1,2.4,10.2,,1,2.1,2.1,0.9,0.5,2.4,,,2.5,,2.7,3,,2.3,6.6,0.8,2.2,2,2.3,,8.3,0.7,,1.6,1.7,3.7,,2.6,1,1.3,2.5,1.4,
2003/06,1.7,,,4.2,1.6,507.2,,6.3,2.9,1.6,2.7,4,2.2,2.3,7.9,5.5,2.3,,3.8,2.8,6.5,8.4,3.6,1.8,1.6,,4.2,,2.4,5.4,3.8,6.3,7.2,1,4.5,,7.3,7.1,3.9,,4.9,2.4,2,,,2.4,8.4,5.5,3.5,2.4,8.9,5.4,,34.2,3.5,,1.3,1.7,0.5,6.2,3.9,2.1,4.9,24.4,2.2,,2.6,3.5,3.6,0.9,2.7,3.2,3.6,4.2,,77.5,1.2,4.1,4.1,1.8,2,1.6,1.8,6.2,2.4,9.2,,1,3.7,2.6,0.9,0.7,3.3,,,2.8,,2.6,3.2,,2.5,7.1,1,2.7,2.5,2.5,,7.6,0.8,,1.7,1.9,3.9,,2.8,1.2,1.5,2.8,2.1,
2003/09,1.8,,,4.5,1.6,507.2,,5.7,2.9,1.6,2.7,4.1,1.9,2.3,7.6,5.7,2.2,,3.4,2.3,7.4,7.8,3.4,1.6,1.7,,4.9,,2.5,5.6,4.8,6.2,7.2,0.9,4.3,,7.2,6.9,3.7,,5,2.6,2,,,2.3,11.7,4.9,3.8,2.3,7,5.2,,27,3.6,,1.3,1.9,1.1,7.3,4.4,2.2,5.4,27.5,2.3,,2.5,3.3,3.8,0.8,2.2,3.4,4.1,4.4,,56.7,1.1,3.8,4.5,1.8,2,1.6,1.7,7.8,2.5,10.6,,1,2.6,2.8,0.9,0.6,3.7,,,3.1,,2.5,3.8,,2.6,6.9,1.2,2.7,2.4,2.2,,7.7,0.9,,1.7,1.8,3.7,,2.8,1.2,1.3,3,2.3,
2003/12,1.8,,,4.3,1.7,507.2,,5.7,3,1.7,2.9,3.9,2.3,4.8,7.6,5.2,2.5,,4.1,2.6,6.6,8.8,3.6,1.8,2,,6,,2.6,5.6,5.5,6.6,6.7,1,4.1,,8.5,6.8,4.1,,5.5,2.6,2.3,,,2.7,11,5.7,4.1,2.9,8.1,5.7,,12.4,4.2,,1.5,2.1,1.6,4.5,5.5,2.5,5.8,24.6,2.4,,2.5,3.4,4.2,1,2.5,3.5,4.3,4.6,,45,1.3,1.6,4.8,2,2.3,1.7,1.7,12.3,2.9,8.5,,1.2,3.6,3,1,0.8,3.6,,,3,,2.6,4.7,,2.7,7.1,1.5,3,2.6,2.3,,7.9,1.1,,2,2,4.1,,3.3,1.3,1.4,4.5,2.4,
2004/03,2.2,,,3.8,1.8,507.2,,5.3,3,1.9,2.7,3.6,2.1,2.4,8,6,2.5,,3.9,2.7,6,8.3,4,1.6,2,,6.1,,2.7,5.5,4.6,5.5,7.4,1,3.8,,7.9,6.4,3.7,,6.6,2.9,2.3,,,2.7,11.4,4.5,4.5,2.7,7.2,5.3,,10.5,3.7,,1.2,2,1.7,6.6,6.3,2.3,6.4,20.7,2.2,,2.1,2.9,4,0.9,2.4,3.7,4.2,4,,56.1,1.4,2.4,5.4,2,2.2,1.9,1.8,15.5,2.9,7.7,,1.2,4,2.9,1,0.9,3.4,,,3.9,,2.5,4.3,,3,7.7,1.8,2.8,1.9,2.3,,7.7,1.1,,2,2,4.3,,3,1.7,1.4,5.4,2.7,
2004/06,2.6,,,4.1,1.7,507.2,,5.5,3.1,1.8,2.8,3.5,2,1.8,8.8,5.2,2.4,,3.9,2.6,6.2,8.2,3.7,1.5,2,,6.2,,2.5,5.1,4.6,5.3,7.4,0.9,3.6,,8.3,6.2,4.6,,6.4,2.6,2,,,2.9,12.4,4.6,4.2,2.8,7.5,5.6,,11.4,3.8,,1.2,1.8,1.8,6.1,6.5,2.7,7.1,14.9,1.4,,2.4,3.3,3.9,0.9,2.6,3.8,3.8,4.1,,41.4,1.4,2.8,5.4,2.1,2.1,2.1,1.6,15.4,3,8.8,12.4,1.3,3.1,3.1,1.1,0.8,2.8,,,3.5,,3,4.1,,3,7.7,1.9,2.6,2.1,2.2,,9,1.2,,2,2,4.6,,3.5,1.6,1.6,7.7,2.3,
2004/09,3,13.7,13.7,4,1.7,507.2,,5.3,3.3,1.4,2.8,3.5,2.1,1.8,9.5,5,2.7,,3.4,2.8,4.2,6.5,3.9,1.5,1.7,,4.9,,2.2,4.8,3.3,4.4,6.4,0.8,3.6,,7.2,6.3,4.3,,6.7,2.7,1.9,,,2.7,10.8,4.3,4.1,2.8,6,5.5,,11.6,3.7,,1.2,1.6,1.6,5,6.6,2.6,7.3,17.8,1.5,,2.4,3.4,4.1,0.8,2.5,3.6,3.8,4,,24.7,1.2,2.8,6.4,1.9,2.1,1.8,1.7,5.6,2.9,9.6,11.6,1.3,2.2,3,1.1,0.8,2.7,,,3.7,,3,3.9,,3.1,6.8,1.8,2.5,1.8,2.2,,7.7,1.1,,2.2,2.1,4.5,,3.7,1.6,1.7,8.9,2.3,
2004/12,4.5,17.6,17.6,6.2,1.6,507.2,,5.9,3.2,1.3,2.8,3.5,2.1,1.9,7.6,4.5,2.4,,3,2.7,4.1,6.3,3.9,1.8,2.1,,5.3,,2.3,5.1,3.8,5.3,6.5,0.9,4.1,,6.1,5.9,3.6,,6.4,2.9,2,,,2.7,9.2,4.9,4.5,3,5.9,5.9,,8.4,3.7,,1.4,1.8,1.9,4.6,6.7,2.7,9,15,1.6,,2.4,3.5,3.8,1,2.8,3.8,3.9,4.2,,27.7,1.3,3,6.4,1.8,2.2,1.8,1.8,4.2,2.9,13,12.3,1.3,3.3,2.9,1.1,0.9,3.6,,,3.8,,3,4.5,,3.4,6.9,2.7,2.8,2,2.4,,7.1,1.3,,2.1,2,4.6,,3.6,2,1.7,4.4,2.5,
2005/03,5.4,14.3,14.3,5.5,1.5,507.2,,5.9,3.7,1.2,2.7,3.4,1.9,1.8,7.7,4.4,2.6,,2.9,2.3,4,6.1,3.5,1.8,2.2,,4.8,,2.1,4.9,3.8,5.7,6.4,1,3.8,,6.4,5.9,4,,6.4,2.7,2,,,2.8,10.6,4.8,4,2.8,5.1,5,,7.8,3.5,,1.4,1.8,1.9,4.9,5.7,3,7.9,12.4,1.5,,2.4,3.6,3.6,0.9,2.4,3.5,3.7,4.2,,36.5,1.3,1.6,5.7,1.5,1.9,1.5,1.9,3.8,2.6,10.1,10.4,1.2,3.3,2.9,1.3,0.9,3.2,,,3.8,,3.8,4,,3.1,7.1,3,2.4,1.3,2.3,,6.2,1.3,,2.4,2.4,4.6,,3.4,2.4,1.7,5,2.1,
2005/06,4.5,20.4,20.4,5.5,1.5,507.2,,5.5,3.5,1.2,2.7,3.3,1.9,1.8,7.7,4.2,2.4,,3.1,2.2,3.9,6.1,3.3,1.6,1.9,,5.2,,2.1,3.9,4.2,6.2,6.4,0.9,3.8,,5.5,5.9,4.6,,6.6,2.4,1.9,,,2.7,12.2,4.5,4,2.7,6.2,4.7,,8.4,3.4,,1.3,1.7,1.9,4.4,5.1,3.2,8.8,12.1,1.5,,2.5,3.7,3.1,0.8,2.4,3.4,3.5,3.3,,27.8,1.3,1.6,6.1,1.4,1.9,1.6,2,5.3,2.6,7.5,13.3,1.2,3.5,2.9,1.3,1,3.4,,,4.5,,4.1,4.2,,2.6,7,2.9,2.3,1.5,2.5,,6.4,1.4,,2.3,2.3,4.5,,3.1,2.5,1.7,5.2,2,
2005/09,6,21.4,21.4,5.7,1.4,3125.7,,5.1,3.7,1.1,2.5,3.1,2,1.7,10.8,3.7,2.4,,2.8,2.1,3.4,6.2,3.1,1.5,1.8,,5.1,,2.1,4.2,4.1,6.3,6.7,1,4.8,,5.4,5.8,5.6,,6.8,2.9,2.2,,,2.8,15.8,4.2,3.6,2.6,5.3,4.6,,8.5,3.4,,1.4,1.7,2,2,6.6,3.1,9.2,13.9,1.9,,2.2,3.4,2.7,0.9,2.3,6.3,3.7,3.1,,26.2,1.4,1.8,6.5,1.5,2,1.8,2.2,7.7,2.5,7.1,13.8,1.4,4.3,3,1.5,1,4.3,,,4.8,,4.8,4.8,,2.7,5.8,3,2.4,1.5,2.5,,6.4,1.4,,2.4,3.1,4.4,,3.2,2.6,1.6,6.6,1.9,
2005/12,7.3,12.9,12.9,6.1,1.5,79.7,,4.6,3.1,1.3,2.6,3.4,1.7,1.8,2.9,3.7,2,,2.6,2,3.9,5.8,3.2,2.1,1.8,,4.6,,2.2,3.9,4.1,4.7,6.9,1,4.7,,5.6,5.9,4.8,,7.5,2.8,2.2,,,2.9,17.4,4,3.7,2.7,5.9,4.9,,8,3.3,,1.6,1.7,2.1,2.4,5.9,2.7,10.3,22,1.7,,2,3.5,2.8,0.8,2.6,6.1,3.7,4.3,,25.8,1.5,2.1,7.5,1.7,2.1,1.8,1.9,6.5,2.5,11.7,18,1.4,4.2,2.8,1.2,0.9,4.4,,,5,,4.2,4.6,,3,5.7,3.6,2.5,1.1,2.4,,5.5,1.6,,2,2.6,4.7,,3.3,2.6,1.7,5,1.8,
2006/03,6.1,11.2,11.2,6.6,1.5,47,,4.3,3.3,1.3,2.6,3.4,1.9,1.6,3,3.7,2,,2.6,2,4.1,6,3.2,1.4,2.1,,5.4,,2.1,3.9,3.3,4.3,6.5,0.9,4.9,,5.2,6.2,5.1,,18.4,2.8,2.6,,,3.2,21.3,4.2,3.5,2.8,5.3,5.2,,8.5,3.4,,1.8,1.9,2.3,2.7,6.3,2.9,12,21.8,1.5,,2.1,4.1,2.4,0.8,2.8,6.1,3.4,4,,28.2,1.5,2.1,9.1,1.6,2.3,2.1,1.8,6.7,2.7,4.1,19.1,1.4,6,3.1,1.1,1,4.4,,,5.6,,3.8,5.4,,3.2,5.9,3.7,2.8,1.3,2.3,,5.2,1.7,,2.1,2.1,4.5,,3.4,2.7,1.9,5.5,1.6,
2006/06,5.2,9.5,9.5,5.8,1.4,42.3,,4.3,3.2,1.3,2.7,3.1,2,1.7,2.9,3.6,2,,2.5,1.9,4.1,5.9,2.7,1.7,2,,4.9,,2.1,3.5,3.1,3.3,6.5,0.9,4.5,3.1,5.3,5.4,6,,8.5,2.6,2.3,,,3,22.3,4.3,3.3,2.8,5.2,5.2,,8.4,3.5,,1.7,1.7,2.5,2.9,5.1,2.8,11.6,16,1.1,,2.1,4,2.2,0.8,2.9,6.2,3.2,3.7,,22.8,1.4,2.1,8.9,1.5,2.3,2.1,1.8,4.1,2.6,3.7,13,1.5,4.6,2.9,1.1,0.8,4.4,,,5.7,,3.3,5.7,,3.1,5.5,3.5,2.4,0.9,2.2,,4.5,1.8,,2.3,2.2,4.6,,3.1,2.2,1.8,5.2,1.6,
2006/09,6.6,8.5,8.5,7.4,1.4,67.4,,4.6,3.4,1.4,2.7,3.3,2.3,1.8,3.1,3.5,2,,2.9,2.1,4.7,5.8,2.7,1.9,2,,5.5,,2.1,3.6,3.4,3.4,6.7,0.9,4.7,4.1,5,5.2,5.4,,7.6,3.1,2.5,,,2.9,18.2,4.2,3.5,2.9,4.9,4.5,,9.6,3.4,,1.6,1.9,2.6,4.1,4.5,2.9,11.6,13.8,1.2,,2.3,4.5,2.2,0.8,2.5,6.3,2.8,3.8,,22.8,1.4,2,1.6,1.5,2,2.2,1.9,4,2.6,4.4,15.9,1.5,5.7,3.1,0.9,0.8,4.4,,,6.3,,2.9,4.7,,2.8,5.9,3.9,2.6,1.9,2.3,,5.1,1.6,,2.1,2,4.8,,2.9,2.1,1.9,4,1.4,
2006/12,6.5,8.4,8.4,8,1.6,37.9,,4.9,3.9,1.4,2.6,3.4,1.9,1.8,3.2,3.1,2.3,,2.6,2.1,5.4,6.6,3.2,3.2,2.1,,6.2,,2.3,5.1,3.2,3.5,6.7,1.1,4.2,5.6,5.7,5.6,14.2,,7.1,3.5,2.7,,,3.7,10.9,5.2,3.8,3.2,5.4,5.2,,16.5,3.6,,1.6,2.1,2.7,4.6,4.4,2.6,11,17.5,1.7,,2.5,5.7,2.2,0.9,2.7,6.9,3,4.6,,28.1,1.4,2.1,1.6,1.5,2,0.6,2.2,4.3,2.5,4.7,14.8,1.4,6.7,3.1,1.1,0.9,4.4,,,6.9,,2.7,5.8,,2.7,5.6,4.3,2.5,1.8,2.4,,5.4,1.8,,2,2.3,4.9,,2.9,2.4,2.1,4.2,1.2,
2007/03,6.5,7.7,7.7,7.6,1.5,46.1,,4.3,3.7,1.4,2.5,3.2,2.1,1.7,3.1,3.2,2.2,,2.4,2.1,5.2,6.4,2.8,1.9,2.1,,5.4,,2.1,5,2.9,3.3,6.8,2.9,3.3,5.5,5.5,5.1,12,,7.2,3.4,2.7,,,3.9,9.4,5.3,3.9,3.1,5.3,4.9,,14.9,3.6,,1.8,1.9,2.6,5.6,4.7,1.6,10.6,15.6,1.6,,2.9,5.8,2.5,0.8,2.8,6.4,3,4.4,,28.3,1.3,1.9,1.7,1.4,1.7,1.4,2.5,3.7,2.4,4.8,16,1.5,5,3.1,1,1.2,4.4,,,7.8,,3,5.7,,2.5,5.1,4.2,2.7,1.8,2.4,,6,1.8,,2,2.4,4.7,,3.1,2.4,2.1,4,1.2,
