time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2010/03,29.37,264.13,,28.24,79.14,117.53,,63.02,65.08,41.34,27.15,15.83,24.71,16.33,62.51,53.15,72.39,21.39,16.8,26.96,36.1,26.4,31.09,8.25,31.34,,24.33,48.79,33.7,125.2,20.26,31.93,62.65,20.11,56.22,22.54,80.35,43.42,63.05,,60.68,63.25,156.19,,,40.04,29.88,24.25,16.82,24.39,34.23,58.73,,22.49,68.84,18.13,33.47,28.11,13.03,227.81,35.46,33.79,11.44,40.02,39.46,,24.98,77.71,28.33,27.88,59.65,37.86,23.53,31.9,,41.39,49.5,50.99,208.35,20.52,53.11,48.27,46.7,9.39,27.94,34.51,16.9,36.27,16.1,71.09,36.8,48.69,18.15,11.84,13.98,72.53,,43.77,57.25,,84.8,20.26,70.05,28.24,11.75,31.88,41.36,53.31,52.71,,76.87,38.12,56.73,36.45,45.23,29.87,56,29.25,36.15,
2010/04,33.25,260.78,,28.62,75.52,130.78,,64.23,66.86,42.23,31.13,18.18,25.48,17.41,60.83,53.52,76.34,22.51,16.33,26.72,33.54,26.28,32.16,9.01,35.01,,25.66,48.22,41,127.13,22.17,29.62,63.61,20.57,57.03,24.6,82.7,43.06,69.88,,63.98,67.14,143.3,,,44.48,28.5,24.08,18.27,25.88,34.57,63.04,,19.78,72.94,19.69,36.14,28.68,13.29,244.25,37.78,35.54,11.98,41.24,41.67,,23.64,81.49,29.27,29.75,58.61,41.36,24.36,35.66,,41.3,51.74,47.55,181.18,28.32,59.89,50.87,48.14,10.52,29.91,33.32,18.69,43.41,15.7,75.54,39.27,47.82,18.39,12.64,14.96,76.77,,47.01,63.39,,89.43,21.19,62.19,30.78,12.34,33.2,40.55,56.64,60.74,,80,40.71,58,38.01,46.61,29.48,56.56,29.06,41.19,
2010/05,28.48,230.22,,24.56,68.48,117.52,,58.2,58.46,37.15,27.44,15.25,23.78,14.8,56,50,70.8,17.08,14.76,24.76,30.78,24.97,32.07,8.15,31,,22.56,42.97,35.3,116,19.91,27.97,61.04,19.2,50.34,19.56,71.46,38.73,60.62,,55.46,65.55,134.2,,,39.78,25.82,22.25,16.75,22.16,32.02,59.53,,17.39,63.79,18.39,33.09,24.8,11.82,176.01,34.52,33.12,12.04,37,40.75,,21.66,76.64,23.42,27.26,55,37.6,23.1,31.98,,38.28,47.6,43.38,155.53,26.9,58.9,49.04,48.45,12.86,28.54,30.24,18.61,36.7,11.85,64.01,36.98,46.41,15.7,10.9,12.7,74.14,,46.64,55.74,,78.3,21.01,48.16,26.25,10.17,32.04,38.14,51.23,52.42,,71.55,38.06,57.1,26.41,43.34,27.38,51.09,24.33,39.1,
2010/06,34.6,222.58,,22.95,69.61,106.01,,57.56,56.92,36.51,25.52,14.28,24.03,14.3,59.58,48.01,67.8,17.51,14.18,25.28,32.99,25.01,27.99,8.57,31.37,,21.24,43.01,36.2,122.82,19.4,28.32,60.5,19.54,50.75,19.38,72.74,35.85,59.84,,51.67,65.8,131.03,,,38.4,24.78,22.32,16.83,22.07,32.28,56.7,,16.43,62.9,20.34,33.99,23.14,12.64,173.34,32.73,29.22,12.14,36.05,40.51,,21.86,74.37,23.66,27.63,54.69,37.14,20.37,32.25,,38.37,48.01,42.33,143.01,28.08,56.3,48.97,47.96,14.97,28.05,26.32,21.08,37.14,10.21,58.47,37.33,46.71,14.1,10.54,12.22,74.92,,49.03,55.51,,69.98,20.91,45.3,24.63,9.75,32.04,39.82,48.76,53.47,,73.93,38.5,57.49,35.01,41.05,26.26,48.31,21.1,37.71,
2010/07,34.23,217.03,,22.74,76.21,105.8,,56.86,55.95,35.16,24.6,13.75,23.89,13.3,58.92,47.77,66.83,17.53,14,25.79,33.65,24.74,26.62,8.54,30.72,,20.93,45.55,36.2,120.61,18.97,27.13,60.32,19.89,50.57,19.39,77.04,35.14,60.65,,53.61,65.31,129.5,,,37.67,24.01,24.23,16.59,21.74,32.82,56.47,,15.87,63.62,20.72,33.42,22.4,12.87,173.75,31.63,28.3,11.74,37.68,39.35,,21.87,72.35,22.43,26.83,53.41,38.43,19.64,32.04,,38.33,50.44,42.52,138.42,27.23,54.53,44.56,48.47,13.62,27.03,26.01,20.91,36.22,8.92,56.93,36.64,47.61,13.76,10.26,11.72,71.9,,47.89,58.07,,69.78,20.05,44.61,24.13,10.02,33,43.26,45.54,51.29,,72.37,38.6,57.14,34.29,40.73,25,46,24.27,38.6,
2010/08,33.65,224.14,,23.33,75.62,117.58,,57,58.05,35.56,23.02,14.25,26.2,12.18,59.17,50,72.89,17,15.1,29.1,34.02,27.49,27.1,8.38,31.55,,19.82,50.54,36.3,122.31,17.6,30.82,63.18,22.08,50.26,19.71,78.4,30.8,59.48,,52.91,69.84,135.79,,,37.86,24.75,25.34,17.09,20.44,33.54,62.61,,15.88,64.57,19.34,35.19,24.25,13.58,225.56,37.45,26.85,11.25,36.46,40.41,,23.41,69.36,22.55,28.01,54.06,39.15,19.36,36.77,,36.56,51.77,48.95,139.21,27.95,49.43,41.75,51.34,14.1,26.71,27.02,23.78,35.38,8.65,55.46,39.64,50.28,12.64,10.52,11.88,81.44,,42.72,63.34,,77.26,19.78,51.42,23.78,10.95,35.27,44.27,42.74,48.56,,69.19,42.21,61.1,33.7,40.33,26.42,42.65,27.36,36.69,
2010/09,35.18,226.52,,23.55,78.99,126.17,,57.44,59.72,36.66,23.88,14.6,27.06,12.61,59.53,50.46,75.24,16.23,16.08,29.66,35.25,28.16,28.06,8.71,32.68,,20.25,51.96,37.4,124.52,17.75,31.85,64.53,22.45,51.28,19.1,79.39,31.75,61.66,,54.01,73.66,137.8,,35.4,39.37,25.9,26.12,17.78,21.11,33.89,64.48,,16.03,65.75,18.41,36.96,24.18,13.77,294.03,38.95,26.95,11.52,37.02,42.2,,23.81,68.2,24.61,29.05,56.84,39.76,20.48,39.06,,37.07,53.76,49.71,144.42,28.81,50.75,42.81,53.38,18.45,27.91,25.71,27.8,37.76,9.35,56.69,40.62,51.6,13.05,11.26,12.67,86.14,,43.65,66.57,,79.06,20.12,47.17,24.4,11.46,36.54,47.04,43.82,51.37,,70.85,42.96,61.74,34.16,41.98,26.93,44.31,28.69,37.41,
2010/10,39.68,259.68,,23.78,78.72,151.42,,61.3,61.8,36.54,23.37,15.88,27.87,11.03,59.68,52.93,80.69,18.15,16.87,31.77,36.03,29.27,30.19,8.76,33.08,,21.5,55.1,39.1,134.39,18.78,33.94,63.78,23.66,54.6,21.9,83.8,33.02,65.86,,60.58,74.41,144.71,,34.85,43.17,28.3,26.63,19.76,21.58,34.69,65.45,,17.63,70.24,21.55,39.68,23.95,14.53,325.04,43.21,30.12,12.69,44,42.17,,24.37,67.87,27.38,28.81,61.91,37.33,20.81,42,,36.84,57.65,51.24,165.17,32.08,50.7,47.17,53.01,21.06,29.97,25.45,24.48,38.25,10.38,61.51,43.31,52.53,13.74,11.37,13.15,86.64,,46.83,76.52,,84.75,21.8,47.5,24.65,12.12,37.1,49.38,48.13,52.06,,74.62,43.2,59.54,36.41,45.57,29.82,44.38,28.86,36.1,
2010/11,42.54,276.92,,24.94,78.82,156.77,,61.26,66.63,36.83,25.6,15.64,27.5,10.91,61.02,53.43,80.41,18.23,16.26,31.6,33.95,30.61,30.05,9.93,35.15,,19.13,56.76,41,141.18,20.23,34.5,63.44,23.99,52.19,23.01,83,33.33,61.84,,69.54,77.13,156.14,,35.42,46.3,29.4,25.1,20.07,23.57,33.53,66.9,,18.12,73.43,23.77,44.17,24.37,15.47,371,44.62,29.45,14.22,43.06,46.29,,22.03,67.69,30.28,28.21,62.72,41.36,21.1,42.87,,38.13,58.36,56.94,161.56,34.01,52.52,49.91,50,23.37,32.17,27.5,27.3,37.33,11.95,64.83,44.5,52.05,14.78,11.93,13.39,89.79,33.07,43,78.52,,84.49,22.4,57.56,24.78,14.16,37.34,50,48.98,50.53,,76.42,41.13,58.52,38.88,45.64,29.54,45.68,30.68,36.44,
2010/12,44.99,281.48,,25.57,79.2,173.09,,61.57,70.49,37.65,27.2,16.05,28.03,10.97,61.5,53.16,81.75,16.63,16.42,32.23,34.67,31.85,30.63,10.13,36.52,,19,56.71,42.6,143.52,20.65,34.94,64.29,23.71,52.98,21.5,83.35,33.79,62.82,,79.08,75.94,157.06,,36.34,50.15,27.12,25.42,21.28,23.88,33.82,70.87,,17.93,76.6,24.48,45.24,24.76,15.58,393,47.31,31.4,15.51,43.24,48.24,,22.2,68.02,31.81,28.66,68.01,41.25,22.97,45.4,,38.46,58.91,59.53,163.75,34.89,54.25,51.35,50.3,25.08,33.25,27.52,32.42,38.52,13.88,66.97,46.7,51.57,15.28,12.2,13.62,88.67,33.19,44.77,85,,91.28,21.59,59.93,27.27,16.14,37.43,48.83,50.52,51.11,,85.29,41.32,58.7,39.58,47.84,29.81,44.51,38.6,37.52,
2011/01,46.41,298.09,,27.42,79.14,166.92,,59.7,73.64,42.65,30.64,18.13,27.2,13.4,63.01,53.54,90.12,16.88,17.63,34.36,33,30.95,34.07,11.03,37.63,,20.38,55.85,47.2,146.64,20.27,36.37,64.09,23.35,54.85,21.93,85.63,36.17,66,,79.75,72.14,160.12,,42.29,52.68,25.48,25.16,20.25,25.65,34.47,70.35,,18.22,77.81,26.97,46,27.48,15.77,402.25,49.59,33.79,15.38,47.69,50.47,,21.56,69.62,34.12,30.14,70.02,43.11,23.84,44.86,,38.2,59.55,59.22,185.46,40.2,59.76,54.8,51.54,24.79,34.58,30.79,30.51,44.78,15.42,69.46,50.7,52.11,17.1,12.31,13.91,89.6,35.89,45.47,92.31,,90.02,21.28,68.25,30.38,15.45,37.55,48.78,53.5,58.87,,89.56,42.06,59.75,40.99,53.13,30.6,45.81,37.69,43.13,
2011/02,48.25,301.04,,26.43,82.06,169.51,,59.37,81.04,44.3,30.81,20.09,27.56,13.79,62.3,51.52,95.17,17.58,18.46,35.35,31.86,31.07,36.38,11.4,39.16,,18.23,57.34,45.7,159.04,21.01,40.9,62.56,23.48,50.61,23.69,87.45,38,69.6,,87.25,73.08,161.33,,46.03,54.62,24.46,25.1,20.66,26.96,33.97,72.83,,18.92,81.43,28.6,45.76,28.87,15.83,416.12,53.81,32.1,15.59,51.2,54.04,,21.57,79.01,34.85,30.36,70.55,43.02,24.13,48.32,,37.44,61.4,59.55,193.87,37.06,60.13,54.52,53.71,29,35.05,32.72,32,45.09,21.78,74.89,53.19,52.8,17.42,13.35,14.69,94.76,32.05,51.17,96.5,,87.55,23.48,69.26,29.88,14.49,37.05,51.17,57.69,61.39,30.25,92.21,43.19,61.11,42.17,52.43,32.53,49.73,43.36,48.32,
2011/03,46.61,275.94,,24.69,80.91,160.59,,57.5,78.8,43.4,30.63,18.67,27.27,13.16,59.7,50.97,97.6,17.62,18.98,33.36,31.06,30.65,35.43,11.66,40.42,,16.97,61.35,43.4,151.75,19.72,41.47,62.05,24.19,51.34,24.04,86.92,36.31,67.34,,81.93,72.9,153.29,,50.12,53.44,25.71,24.97,18.76,25.69,33.47,70.22,,19.23,77.05,28.28,45.34,26.7,16.16,440.81,50.1,32.5,15.86,48.72,53.73,,22.25,78.2,34.65,33.13,69.54,42.2,25.24,48.54,,38.2,59.55,62.87,179.61,34.95,59.68,52.41,52.05,26.99,37.12,30.76,29.43,41.25,17.02,73.23,54.22,52.29,17.16,14.13,14.83,96.07,30.21,51,97.01,,85.03,24.13,64.9,28.07,13.78,36.52,45.86,60.01,56.45,29.5,90.89,42.91,60.44,42.22,52.53,34.43,49.16,42.5,47.78,
2011/04,45.74,259.8,,24.72,79.78,175.39,,59.07,82.39,43.53,28.21,19.52,29.91,12.15,61.47,51.92,103.04,18.32,19.1,36.5,33,32.91,36.94,11.92,40.46,,16.52,64.49,43.5,162.19,19.36,43.3,64.47,25.81,52.76,25.2,90.58,39.18,70.88,,83.6,75.66,149.6,,56.35,56,27.42,26.4,18.96,24.71,34.88,71.49,,19.4,81.2,29.96,46.4,25.33,17.8,500.47,51.7,34.21,17.51,54.05,56.13,,23.47,75.81,36.09,33.4,73.15,45.1,25.92,50.51,,39.9,64.11,66.96,189.07,31.11,60.38,54.12,54.29,32.07,38.8,32.92,32.06,42.77,16.83,70.48,58.21,53.85,17.78,14.82,15.82,98.27,29.17,53.97,102.17,,90.69,24.66,65.75,28.14,14.5,37.43,49.08,57.86,59.46,28.23,91.79,43.27,60.76,45.06,52.09,36.1,47.65,44.6,48.83,
2011/05,47.06,256.95,,24.03,77.23,190.91,,64.8,79.42,41.7,27.38,18.97,30.9,11.29,64.87,54.19,99.61,19.15,20.07,36.24,36.07,33.15,35.91,12.1,40.56,,16.11,67.95,39.42,165.9,22.11,46.97,68.46,26.62,56.68,26.8,91.4,39.91,75.13,,80.83,78.2,133.65,,61.13,57.43,28.41,28,20.36,24.75,37.2,72.29,,19.5,85.21,31.48,49.49,23.33,18.51,487.7,55.42,35.73,17.42,54.55,60.92,,24.58,76.68,34.87,33.66,79.14,49.19,24.07,47.97,,42,66.26,85.05,187.5,27.5,60.34,59.53,56.35,32.19,40.04,32.76,31.81,42.93,17.12,69.83,53.84,55.5,17.13,14.79,15.69,105.94,30.5,50.92,100.4,,90.8,25.69,62.3,27.19,14.35,38.86,51.23,58.79,60.67,26.87,94.27,46.24,63.22,46.45,56.13,40.66,48.48,44.47,51.83,
2011/06,44.38,236.74,,23.65,73.23,181.6,,64.7,76.72,39.25,25.26,17.97,30.12,10.4,62.36,52.04,97,18.28,20.03,34.94,34.37,32.22,33.41,11.66,37.19,,14.78,64.68,36.76,161.52,21,47.57,67.46,25.92,56.74,25.85,90.24,37.52,70.3,,79.57,80,128.3,,57.4,55.06,28.67,27.24,19.86,23.66,36.6,68.14,,19.63,82.44,32.19,49.17,21.77,18.29,452.34,52.14,36.11,17.31,53.51,62.9,,24.22,75.11,33.97,32.95,77.32,46.92,22.03,46.21,,41.82,63.5,83.89,183.55,27.1,55.57,60.5,54.45,34.31,38.49,29.64,33.69,39.13,14.86,69.23,53.43,54.84,15.64,14.08,14.64,103.7,28.17,48.31,94.21,,84.79,24.61,64.65,24.16,12.66,39.05,49.21,56.58,57.38,28.11,92.81,46.55,61.89,44.58,54.02,41.89,47.82,45.19,47.33,
2011/07,47.75,253.44,,25.84,74.13,203.63,,64.13,79.76,38.93,26.37,17.79,28.78,9.4,61.49,52.67,102.01,20.94,19.05,34.87,34.05,33.3,34.7,11.82,38.46,,15.27,66.17,36.92,171.55,22.08,48.11,63.55,26.02,53.06,30,86.62,35.56,69.09,,85.27,84.15,125.5,,59.54,51.69,29.32,28.5,22.14,24.16,37.17,68.38,,20.17,81.51,32.41,49.43,20.18,17.46,510,54.06,35.98,19.45,58.76,66.29,,24.48,74.45,33.66,33.22,77.19,49.54,21.31,48.72,,42.17,63.35,91.75,172.38,27.06,53.76,59.1,55.16,35.92,36.23,27.63,35.4,39.52,13.59,66.57,54.48,55.32,14.46,13.04,13.45,109.01,27.31,48.2,97.28,,86.33,26.17,72,24.42,12,39.45,51.14,53.4,57.68,27.1,94.04,47.81,62.44,44.81,49.05,40.42,44.27,50.22,46.58,
