time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2002/09,1443,,,7746,10380,851.3,,9079,47411,10527,7044,32262,10556,11594,10796,55241,25681,,7996,17113,5426.1,5322,14475,1698,6662,2028,4845,,22978,19821,6504,6247,6300,15238,1499.3,,4143,1891,12690,,3501.4,4047,5872,,,5569,34.3,4537,2796.3,3985.6,2785.6,7754,7235.3,134,7299,,2850,8159,1585,240,873.9,5876.4,865.2,3084.6,307.9,2248,4341.2,6542,7084,9963,12296.3,5907,6415,5482,7216,2381.7,1876,103.7,137.1,17150,1540,517.2,2302,40.7,1151.7,284.9,,8118,430.3,3284,12997,3982,1103,,,541.1,,286.1,5075,,5445,3045,679,1285,39338,3248,,745.6,6597,,1963,2545,3486.7,1646.7,2401,4832.1,4092,2965,2628.3,2055
2002/12,1472,,,8541,12137,1428.6,,9403,56211,10698,8185,35223,11217,11855,11005,66400,25158,,9333,17009,6057.7,4795,13213,3000,7170,2309,4713,,22796,23684,7160,6682,7382,14464,1766.1,,4138,1912.5,13695,,3433.8,3899.2,5048,,,5855,37.2,4811,2514.7,3210.1,2955.6,8257,7484.9,145,7215,,2179,7570,1406,197.3,1097.2,6344.9,1003.5,3327.4,329.6,2146,4839.2,7780,6914,11388,9198.6,6196,6037,5682,7847,2420.4,2083.4,123.7,137,17533,1494,568.7,2042,45.2,1275,294.7,,8788,469,3908,20253,4756,1056,,,576.6,,345,5377,,5667,3505.5,1220,1465,41250,2456.6,,829.2,6428,,1985,2707,3339.8,1683,2427.4,4717.7,4662,3337,2434,2060
2003/03,1475,,,7835,10553,1083.6,,9821,54357,11454,7561,30401,10333,11683,10656,56718,28767,,8506,16490,13388.4,4502,15104,4466,6500,2307,4618,,23199,20065,6751,6975,5530,14484,1761.2,,4318,2147.8,12258,,3343.3,3799.7,6094,,,5399,49.1,4728,2400.9,3697.3,2889.4,8015,8446.1,165.1,6702,,2736,8498,1218,200.5,1043,6312.8,954.2,3189,336.9,2192,4580.5,7059,8081,9236,10114.2,6023,7118,7008,7359,2348.4,2237.9,117.2,142.8,18927,1487,500.2,2082,55.7,1196.2,296.9,,8362,405,3421,27019,6172,964,,,534.9,,509.6,4821,,5545,2788.7,1147,1420,40815,2552.9,,846.9,6785,,2371,3579,3459.7,1905.8,2313.8,4466.5,4201,3077,2411.2,2016
2003/06,1545,,,8065,14396,1099.9,,10332,50271,11842,7812,33225,10204,12546,10920,62637,27229,,9900,16829,13281.2,5695,17989,4594,6377,2832,4702,,23840,21631,6816,7087,6538,15487,2041.1,,4580,2064.2,12717,,3515.7,4280.8,5985,,,5749,67.3,5129,2985.1,3800.7,3088.2,8226,8328,238.9,7790,,2894,8258,1431,239.6,921.6,6444.9,1036.8,3418.4,355.9,2339,4723.6,7709,8242,9922,9543.1,6356,8666,7369,7841,2458.6,2625.8,123.6,143.9,19891,1468,467.3,2339,63.2,1299.4,320.1,,8868,459.8,3935,21934,5152,1082,,,556.2,,439.1,5932,,5830,3046.2,1682,1592,40582,2859.2,,891.7,7324,,2266,2630,3544.6,1911.6,2564,4466,4429,3582,2380.9,1942
2003/09,1715,,,8215,17598,1134.5,,10455,52860,10421,8170,33188,10239,12527,12195,62480,28227,,12348,17063,5762,5671,16598,4546,7014,2072,5101,,23334,21522,7833,7238,6830,15302,2207.4,,4616,2163.8,12184,,3508.1,4504.6,5715,,,5768,74.3,5372,3024.9,3488.7,3139.4,8312,8246.4,200.4,7954,,2956,8926,1384,243.4,908.8,6378.1,1081,3462.3,358.8,2533,4247.9,8078,7977,9503,13689.7,6419,7802,6142,7480,2523.8,2669.8,138.5,150.3,20306,1493,448.6,2775,72.2,1309.5,319.1,,8725,486.1,4427,22525,5549,1051,,,559.6,,432.7,5545,,5687,3387.5,1307,1638,36742,3319.1,,885.4,6743,,2319,2853,3641.6,1720.3,2531.9,4469.1,4378,4135,2466.2,1882
2003/12,2006,512.2,512.2,10153,19855,1945.8,,11254,55711,10746,8255,36771,10067,12198,13221,74494,28307,,14167,17278,5627.1,5176,15125,4742,8549,2498,5398,,24340,25913,8741,7523,8073,14919,2346.3,,4718,2193.8,13214,,3670.8,4555.4,5829,,,6187,80.8,5665,2837.1,3003.1,3465.5,8932,8720.8,263.5,8588,,2965,9092,1234,180.2,1242.1,7452.2,1281.2,3574.5,406.2,2770,5530.6,8978,8332,10904,10521.5,7038,7252,6477,8207,2572.6,3165.5,299.8,161.2,22179,1521,528.9,2435,81.2,1488.8,358.6,,9709,472.1,4731,22212,5457,1176,,,633,,439,6465,,5920,4105.6,1028,1687,46199,2519.8,,1001.3,7125,,2370,3016,3702.1,1827.4,2626,4574.8,5101,5452,2525.3,1896
2004/03,1909,512.2,512.2,9175,17184,1530.3,,11559,59644,11625,7955,33213,10128,12784,13029,64763,31206,,12487,17056,5630.8,5078,17550,4908,7189,2509,5620,,24742,22175,8091,8144,6131,15522,2343,,4939,2665.4,12903,,3018.3,4399.7,7905,,,6178,82.9,5181,2904,3576.4,3376.9,8919,9782.2,309.1,8646,,2893,9992,1218,224.1,1215.6,6818.6,1241.1,3682.3,409.7,2936,5216.1,8347,9309,10090,11549,6910,8681,8073,7575,2513.5,2886.3,541.7,181.8,23637,1505,582,2331,100.4,1543.2,423.3,,9417,471.9,4646,25991,5636,1243,,,584.3,,507.8,6467,,6062,3352.7,1492,1623,44723,2754.1,,1035.1,6751,,2580,3879,3799.1,2121.4,2710.3,4821.3,4676,5527,2607.9,1920
2004/06,2014,700.2,700.2,9292,17996,1387.3,,11484,62706,11227,8268,36711,10196,17243,12962,69722,34658,,12274,17758,6021.7,5914,19960,5066,7471,3076,5926,,27287,23098,8049,8704,7070,16445,2584.9,,5012,2346.1,13088,,2856.3,4729,7676,,,6388,87.8,5430,3487.1,3477.9,3556.3,8871,9578.5,319.7,9622,,3029,9802,1352,259.4,1340.5,6943.1,1318.7,4050.2,399.4,3241,4703,8776,9844,10860,10897.2,7258,10169,7527,8091,2571.7,3068,538.8,183.8,23809,1559,525.3,2619,120.3,1621.2,410.1,40.6,9471,456.1,4652,27343,5316,1164,,,601.6,,532.9,7564,,7041,3414.3,1679,1767,42802,3008.9,,1043,6882,,2750,3040,3775.7,2085.8,3002.3,4875,4929,4963,2548,1997
2004/09,2350,805.9,805.9,9189,19172,1462.5,,11553,67809,16546,8305,38083,10292,17145,13744,68520,37558,,12831,18206,5538.1,5596,18772,5098,7543,2215,5971,,24611,23349,8471,9859,7257,15977,2713,,4969,2399.8,13152,,2905.9,4925.7,6803,,,6395,101.5,5427,3561.8,3826.8,3280.4,8952,9426.7,326.2,9339,,3076,9854,1866,235.9,1118,7909.4,1453.3,3806.5,408,3250,4681.7,8438,10072,9935,15139.3,5476,9064,5740,7718,2695.7,3087,543.3,171,25280,1518,542.3,2983,141.6,1745.3,403.7,46.4,9972,515.6,4647,30271,5081,1072,,,613.3,,571.5,7659,,6975,3817.4,1224,1739,39121,3440.8,,1028.7,7332,,3005,3292,3866.3,1854.7,2967.2,5039.5,4936,4795,2767.8,1943
2004/12,3490,1031.5,1031.5,10818,20030,2541,,12752,73830,17483,9349,43744,10287,18262,14452,82217,41907,,14924,18263,5748,5204,16812,5235,8666,2756,6062,,24999,27671,9598,10511,8803,16133,2909,,5091,2530.7,13314,,3067.7,5010.3,7455,,,6640,105.4,5157,3148.3,3824.6,3644.3,9840,9889.1,369.6,9838,,3217,9695,2001,195,1390,8923.2,1589.5,4071.4,423.5,3153,5654.4,9965,10936,11146,11578,5903,8550,6000,8784,2803.3,3293,587.8,188.7,25041,1647,613.3,3923,138.3,1979.6,429.5,54.6,9950,566.5,5174,35101,6046,1160,6562,6562,821.4,,688.5,8584,,7334,4329.1,1098,2015,44930,2670,,1155.5,7388,,3082,3780,3901.4,1969.9,3051.6,5168.3,5704,5179,2770.9,2180
2005/03,3243,1256.5,1256.5,9620,17634,1902,,12832,72237,19054,9508,34033,10248,19827,14287,71680,38325,,13091,18179,5362.2,5266,18973,5363,7829,2950,6187,,28620,22908,9434,11164,6585,16462,2833,658.2,5166,2778,12681,,3159.1,4802.8,9964,,,6449,112.4,4532,3308.2,3817,3497.4,9886,10987,430.4,9407,,3152,11598,1957,233.4,1365,9182.2,1518.7,4216.4,400.8,2702,5382.7,8488,11679,10363,12658.1,5640,9913,7431,8059,2743,3153.5,587.8,250.1,27202,1777,559.2,2437,152.4,1825.9,472.9,64.2,10257,583.8,4800,33476,5328,1197,6043,6043,742,,697.9,8339,,7339,3651.8,1909,1904,44895,2787,,1202.5,7713,,3303,4736,3905.8,2215,3051.9,5426.9,4944,4759,2852.2,2108
2005/06,3520,1384.5,1384.5,10161,18128,1753,,12762,79107,18432,9529,35943,10317,21547,14258,76697,45085,,11452,18053,5467.5,6310,22305,5598,7715,3878,6581,,28837,22270,9231,11379,7697,17325,3172,771.9,5294,2690.4,14684,,3428.6,5095.7,8949,,,7028,145.7,4889,3721.4,4106,3667.7,10191,10830.6,495.3,11152,,3344,11801,2103,266.6,1358,9121.6,1601.8,4497.6,416.3,2971,5523.8,9295,11450,10585,11996.9,6020,11929,7511,8334,2837.5,3264,605.6,271.4,27903,1826,653.6,2741,164,1928.6,496,71.9,10955,574.8,5137,37365,5274,1254,6108,6108,752.1,,782.9,9360,,7715,3647.9,2042,1828,44548,3119.6,,1218.6,8335,,3385,3646,3987.1,1944.1,3286.1,5496.9,5409,4974,2933.9,2166
2005/09,3678,1384.5,1384.5,9741,20533,1858,,12310,88571,20772,10472,36021,10304,21650,14793,75397,51109,,11263,18486,5416.2,6037,20744,5284,7734,2768,6550,,31147,21529,9960,11613,8184,17306,3154,791.6,5382,2765.4,12355,,3698.1,5327.1,12333,,,6900,129.5,4767,3862,4294,3601.1,10550,10494.9,493.5,10905,,3461,13157,2149,258.8,1560,8970.4,1659.2,4309.1,410.3,3339,5384,9201,11261,10244,16709.9,6028,10592,5870,8057,2911.8,3519,596.2,300.8,26408,2092,679.4,3504,172.7,1966.4,487,82.7,11988,583.4,5302,44453,3028,1316,5682,5682,783,,933,8977,,7707,4041.9,1274,1878,40510,4357.9,,1171.9,7791,,3857,4564,4000.8,1921.7,3200.2,5700.7,5331,4965,2999.2,2125
2005/12,5749,1919.1,1919.1,11837,25368,2977,,12610,88298,20924,10897,40276,12909,22040,18337,88418,50403,,12547,17927,5766,5551,19489,5416,8854,3292,6628,,31714,24427,10201,12165,10096,17827,3271,715.9,5325,2769.5,13901,,4023.3,5234.6,12145,,,7275,149.3,5019,3474.7,4379,3879.1,11954,10900.4,609.3,11261,,3621,15525,2047,203.9,1741,9732,1934.1,4543,418.8,3324,6047.3,10229,11917,11523,12933.3,6380,10808,5827,9663,2904.6,3196,632.9,369.1,27392,2185,740.8,3164,193,2263.8,510.4,91.1,11524,633.6,5764,47111,2667,353,6665,6665,889.8,,1203,9663,,8090,4681.3,1405,1977,46549,3289,,1278.5,7861,,4052,5108,4008.9,2030.4,3252.2,5867.4,6210,5568,3299.6,2219
2006/03,4359,2253.8,2253.8,10900,22763,2279,,12992,78653,23576,11080,35119,15756,27040,17250,79676,51409,,11747,21231,5409.8,5226,21461,5595,8027,3470,7322,,34290,20659,8940,17581,6719,8686,3217,738.5,5595,3066.7,14264,,4239,4913.9,17246,,,7241,181.8,4676,3612.8,4505,3714.7,11521,12163.1,692.9,10615,,3710,18168,1960,241.9,1834,9979.2,1885.8,4491.1,407.2,3334,4580.5,9214,12020,10238,14054.6,6720,11921,7394,8123,2870.6,3196,611.2,395.7,27278,2251,684.3,3584,224.1,2143.7,655.5,104.7,11532,681.8,5546,42916,1620,1205,6198,6198,787.6,,1003.8,9392,,8003,3871.3,2200,2078,40801,3063.3,,1320.9,7850,,4396,4951,4067.9,1927,3297,6234.7,4660,2938,3736.8,2331
2006/06,4370,2456,2456,11804,24185,2139,,13363,87813,24525,11882,37101,15770,28886,17842,85430,49737,,11741,21886,5771.7,6476,22592,5908,8474,3470,7984,,35899,21890,8009,17863,8714,9255,3604,846.5,5688,2897,14986,,4686.8,5367.4,18002,,,7898,197.2,4871,4005.4,4773,3866.9,11736,12175.2,685.3,12264,,3923,18799,2291,307.7,1951,10564.4,1963.7,4805.3,510.4,3697,5501.1,9961,12509,10361,13273.2,7285,13389,7442,8619,3014.3,3305,660,360.7,26854,2356,713.5,3809,239.4,2349.8,635.5,118.1,11351,687.5,5934,43227,2903,1261,6782,6782,798.7,,891.9,10605,,8494,3988.2,2309,2280,41878,3591.5,,1327.9,7313,,4470,3496,4161.4,1765.6,3579.5,6252,4973,3116,3607.1,2421
2006/09,4837,2689.7,2689.7,10811,25360,2307,,13287,88504,24957,12286,37307,15638,30019,18785,84467,50455,,12280,22459,5410.4,6454,19648,6432,8652,3591,8184,,36323,22617,8739,17970,9134,9413,3612,902,5858,3075,14739,,4954.8,5503.2,15979,,,7952,244.8,4154,4194.1,4897,3864.1,11662,12170.3,748.7,12163,,3983,19178,2190,313.5,1999,11208.8,2003.4,4388.9,440.5,3761,5573.8,9605,12359,10750,19875.2,6992,11211,6309,8243,3143.7,3403,703.5,323.1,29247,2312,725,4694,256,2408.5,602.2,130.1,12528,820.6,6069,43978,3279,1249,5914,5914,818.7,,935.6,10517,,8545,4472.9,1391,2219,37095,4549.4,,1231.1,8361,,4402,3973,4210.4,1754.8,3538,6299.5,4936,3392,3826.5,2418
2006/12,7123,3205.5,3205.5,12542,26231,3986,,13682,80116,26674,12594,40785,15891,30378,19725,99078,43740,,12603,22606,6044.1,5932,17404,7031,9581,4163,8439,,40046,26258,9694,18157,10570,8614,3835,839.2,5782,3048,17541,,5349.9,5445.3,18126,,,8276,275,4057,3821.7,4882,4245.3,12628,12708.5,899.2,12787,375,3962,15156,2069,260.1,2019,12068.3,2355.7,5166.4,621.2,3463,6218,10840,12236,12341,14151.6,7448,10406,6276,9371,3209.1,3492,708.3,1018.5,30008,2196,1668.9,3623,277.2,2625.4,682.2,144.2,12843,878.9,6514,37457,2822,1273,7844,7844,927,,948.6,11003,,8926,5096.8,1539,2502,40275,3152,,1400.4,8744,,3907,3922,4307.2,1874.3,3570.4,6359.5,5561,3509,3995.4,2396
2007/03,5286,3664,3664,14398,32918,3015,,15037,76890,28856,12570,38689,28969,30447,18694,86410,43888,,12474,22584,5769.4,6103,18545,7388,7954,4414,8866,5549,43021,22029,8852,19047,7350,3488,3687,915.1,5937,3280,15365,,5464.4,5292.7,22280,,,8041,293.4,4317,3926.9,4883,4226.1,11906,13933.7,1028.4,12278,380,3849,23192,2148,301.4,2221,13188.6,2255.6,5169.4,671.6,3191,5945.6,9275,12432,11184,15112,7327,12172,7845,8586,3213.9,3562,715.9,1005.4,30645,2254,2338.2,3075,305.3,2521.7,649.4,162.4,12912,844.3,6300,37479,3035,1320,7530,7530,852.1,,952.6,10016,,8592,4108.1,2609,2496,43005,3408.7,,1425.5,8775,,4015,4661,4385.3,2171,3716.6,6700,4804,3422,4486.7,2422
