time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2011/02,52.13,315.9,,28.34,87.65,191.4,,61.45,88.23,48.35,34.25,21.65,28.59,14.95,64.97,56.73,103.94,19.27,19.39,36.94,34.04,32.37,39.38,12.91,44.05,,22.34,63.12,49.6,166.25,22.2,44.33,65.13,25.4,55.88,25.87,93.64,41.37,74.02,,95.51,76.44,169.9,,52.48,57.74,27.44,26.05,22.29,28.94,35.91,76.99,,19.89,85.45,34.6,49.72,31.04,17.33,469.4,59.8,35.3,17.02,54.55,57.52,,23.23,82.42,39,36.75,75.48,46.93,26.58,53.38,,39.84,65.78,63.09,207.3,43.2,65.18,58.16,55.55,35.36,39.56,35.84,37,48.72,26.17,78.25,60.68,54.66,19.69,15.64,16.56,103.68,37.23,57.58,105.86,,98.52,25.5,76.68,32.32,16.51,38.19,56.82,63.41,67.5,32.14,103.17,45.63,63.26,43.87,55.97,38.63,52.45,48.84,52.98,
2011/03,51.66,309.61,,26.78,87.61,181.57,,61.5,86.5,47.1,32.96,21.1,30.96,14.7,63.65,53.88,109.65,18.99,20.57,38.95,33.48,33.42,37.86,12.95,44.34,,18.79,65.92,47,167.72,22.08,45.74,65.33,26.27,54.7,26.21,94.15,40.22,74.46,,95.29,77.25,165.17,,56.06,59.61,28.87,27.96,22.77,27.93,35.42,74.94,,21.45,85.11,33.14,49.72,29.78,18.05,508.99,59.83,34.32,19.11,56.78,57.44,,23.66,81.75,38.47,36.76,75.38,46.29,27.45,53.01,,40.66,65.24,67.73,207.44,38.42,63.75,57.47,55.86,34.59,39.69,35.66,33.7,47.6,22.98,78.11,62.36,55.41,19.13,15.99,16.73,103.89,33.75,60.7,111.97,,94.41,25.55,74.42,30.91,15.2,38.62,54.11,65.2,66.55,31.04,101.51,46.56,63.45,45.18,56,39.23,53.12,50.47,52.87,
2011/04,50.71,297.88,,26.87,84.09,197.79,,65.97,88,47.8,32.63,20.85,31.81,13.88,65.1,55.15,109.94,19.75,21.06,38.73,36.25,34.23,38.51,13.12,43.38,,18.29,69.78,46.9,173,23.19,49.39,69.94,27.14,57.28,27.81,97.5,42.2,80.34,,95,78.59,164.4,,67.41,61.65,29.87,28.5,20.68,27.05,37.46,75.33,,21.47,89.79,33.81,51.9,28.24,18.72,556.26,58.46,36.91,18.83,57.86,62.45,,25.33,81.92,41.4,36.54,81.49,49.14,27.33,54.03,,42.5,67.82,98.55,204.5,35.57,64.36,60.35,57,36.43,42.44,34.72,35.61,46.79,20.43,78,62.31,56.16,18.9,15.99,16.84,108.82,33.28,59.91,116.25,,96.5,27,74.46,30.77,16.18,39.05,53.11,61.58,64.45,29.93,109.86,46.5,63.74,47.78,58.79,42.89,51.74,51.29,55.64,
2011/05,50.26,272.99,,26.24,82.5,206.39,,67.37,88.03,46.07,29.55,20.7,31.93,12.7,67.71,56.47,109.57,20.33,21.45,38.31,37.65,34.39,37.93,13.58,44.12,,17.98,71.75,46,173.51,23.96,51.46,71.88,28.06,61.53,28.8,97.95,43.33,80.65,,90.92,83.08,153.07,,66.94,61.92,30.85,28.99,21.63,26.06,39.4,75.58,,20.96,90.67,36.16,52.5,26.48,19.92,561.79,58.59,39.49,18.83,58.2,64.7,,25.95,80.82,42.23,37.03,83.95,51.97,26.6,54.15,,43.79,69.83,91.36,205.56,31.8,64.25,65.85,58.96,38.69,42.3,35.99,38.5,47.1,20.52,75.28,60.21,58.5,18.46,16.2,16.79,111.04,33.47,56.89,116.42,,96.89,27.47,71.26,29.25,15.68,40.87,55.49,64.61,64.96,29.76,113.08,48.54,65.64,48.36,58.75,46.01,50.6,51.18,56.26,
2011/06,50.3,266.84,,26,78.89,206.25,,67.36,83.65,42.99,28.32,19.59,31.58,11.74,66.99,55.17,104.95,21.84,21.43,37.25,36.71,33.75,36.31,12.74,41.58,,16.77,71.75,42,172.44,22.47,52.64,70.86,28.13,60.79,30.98,95.06,40.75,78.1,,86.78,84.9,140,,64.59,59.61,30.5,29.48,22.65,25.6,38.4,73.68,,20.92,88.74,38.69,52.8,24.03,19.91,519.35,58.95,38.99,19.9,60.97,69.04,,25.23,81.25,36.4,34.97,82.47,51.82,24.16,51.76,,44.65,69.26,100.97,207,29.48,62.32,65.5,57.5,39.67,41.27,34.81,38.01,44.03,19.98,74.97,57.38,56.73,17.86,16.19,16.68,110.81,31.68,56.01,106.93,,94.95,26.68,72.86,28.03,14.89,40.41,55.52,62.09,63.81,29.97,103.71,48.51,65.39,48.33,57.31,45.4,50.4,51.39,54.03,
2011/07,57.78,314,,28.15,78.19,227.17,,68.05,85.41,42.54,29.63,19.52,31.77,11.13,65.14,54.81,109.75,22.71,20.95,37.86,36.56,34.91,37.24,13.07,40.97,,16.5,72.74,43.05,185.61,23.39,53.36,70.75,27.07,58.44,32.21,98.19,39.19,76.2,,95.53,89.57,139.25,,66.36,60.3,31.24,29.73,23.55,27.16,39.78,75.79,,21.75,91.83,39.45,53.95,24.46,19.32,552.15,59.48,38.82,20.56,63.66,70.77,,25.65,82.15,37.3,35.72,83.44,53.8,24.2,53.38,,44.71,69.13,100.51,199.1,30.33,61.21,65.68,58.24,43.54,42.12,32.34,40.03,44.56,16.28,75.92,60.99,57.69,16.75,16.06,16.45,116.06,32.07,53.94,112.64,,98.66,28.39,77.09,26.43,14.22,40.87,54.39,60.64,65.3,29.45,104.61,50.44,65.16,48.27,59.27,45.31,50.25,57.77,54.97,
2011/08,57.07,308.05,,27.68,75.7,227.44,,66.23,81,41.18,28.44,18.41,30.08,10.05,63.94,53.49,106.12,22.21,19.46,36.71,34.28,35.39,35.05,12.16,38.73,,16.25,71.62,39.38,183.68,22.69,50.35,65.47,27.4,55.61,34.04,88.14,36.19,71.54,,92.22,91.21,137.3,,62.11,53.55,30.21,29.92,22.61,26.34,38.72,69.63,,21.47,83.82,34.5,51.8,22.81,18.88,547.87,55.41,37.16,20.38,60.02,68.48,,25.18,76.07,36.18,33.99,79.35,50.6,21.68,50.37,,45.47,67.63,97.6,181.3,29.14,55.06,60.72,56.82,38.5,37.77,28.04,37.24,41.97,15.38,68.41,55.95,56.88,15.2,15.51,15.65,114.99,28.86,52.1,102.74,,88,28.28,74.45,25.52,12.81,41.41,54.89,54.6,59.62,28.47,95.82,50.66,66.51,45.57,50.71,42.32,44.87,56,48.36,
2011/09,60.41,279.53,,27.5,74.29,243.99,,66.14,74.98,37.82,26.23,16.45,29.17,8.18,64.7,53.55,100.58,23.69,19.14,37.39,33.46,35.89,35.33,11.7,34.33,,16.84,70.07,31.05,180.9,22.98,51.24,64.84,27.36,57.84,36.18,83.94,35.61,67.73,,79.53,91.09,115.47,,56.69,48.08,32.93,31.9,23.14,25,38.36,68.4,,20.64,77.58,37.99,46.86,17.54,19.21,553.85,54.3,37.45,21,56.3,73.3,,25.49,77.02,28.69,31.03,86.33,50.52,20.66,46.41,,47.44,64.82,93.93,166.4,25.62,52.23,55.84,57.04,34.07,35.55,26.3,34.24,33.62,16.1,64.65,52.5,60.63,12.44,15.3,15.47,113.93,24.25,47.07,92.82,,80.11,29.86,70.85,21.84,11.26,43.09,56.21,50.16,51.84,27.35,85.08,51.44,68.79,45.09,46.88,41.85,43.72,44.79,46.28,
2011/10,60.96,301.55,,27.5,80.58,246.71,,65.86,82.16,37.54,27.53,17.5,29.8,7.42,66.3,57.96,110,23.97,19.95,37.84,35.49,34.53,37.65,12.66,36.59,,18.59,72.49,34.4,190.53,25.2,49.85,63.62,28.14,59.05,35.6,82.4,35.54,68.62,,76.93,93.84,118.06,,57.49,54.2,34.13,33.27,24.42,26.63,38.98,72.04,,21.49,79.96,35.96,51.9,19.66,19.97,526.75,55.02,37.49,21.72,61.9,71.96,,26.58,79.9,29.56,34.51,86.13,52.34,22.48,47,,46.96,73.76,111.14,170.41,27.15,56.76,55.26,58.07,18.36,38.63,29.72,34.93,37.39,15.89,66.42,56.18,62.16,13.46,15.88,16.11,122.33,26.55,47.63,97.95,,85.75,30.64,78.7,22.56,12.64,43.95,57.27,51.13,57.95,30.4,94.36,52.35,69.97,46.58,49.67,41.07,44.82,39.62,47.31,
2011/11,58.16,309.43,,27.2,79.01,222.35,,65.49,80.53,35.18,26.63,16.69,29.55,6.97,64.59,59.39,109,24.26,20.15,37.73,36.25,34.41,39.78,11.93,37.41,,19.19,76.4,31.55,189.97,25.5,48.88,66.65,28.72,58.59,37.47,83.1,36.87,68.96,,77.15,95.54,109.23,,60.11,55.49,32.91,32.73,24.37,26.37,39.04,71.8,,20.75,80.35,34.86,52.08,17.74,20.94,553.33,57.97,39.4,22.35,59.54,69.82,,26.21,78.87,28.73,33.91,85.82,51.81,25.1,47.42,,45.82,72.86,106.33,172.5,24.76,54.69,50.51,57.66,13.4,38.01,30.68,34.34,35.14,15.67,66.38,55.62,63.06,12.97,15.51,15.87,123.37,25.17,52.23,98.2,,83.44,31,75.5,21.98,11.67,43.97,59.61,49.9,54.81,30.29,97.5,52.68,68.53,46.4,49.91,42.04,45.87,40.42,46.94,
2011/12,58.44,323.69,,26.19,78.9,199.63,,66.31,85.62,34.19,27.97,18.28,30.3,5.95,66.98,60,108.46,25.86,21.9,40.25,37.9,35.15,42.47,12,37.8,,19.07,79.42,30.14,194.89,25.78,51.71,66.76,30.4,65,38.5,82.79,38.66,74.74,,77.65,101,106.09,,63.55,55.22,34.08,35.44,24.56,27.57,41.92,73.8,,20.53,78.29,31.94,53.3,17.5,21.09,498.59,55.73,41.35,23.25,60.2,64.84,,27.01,81.85,29.11,35.15,88.67,49.39,26.04,45.99,,46.91,70.85,108.28,179.7,24.58,58.7,47.69,61.18,11.08,37.13,28.93,32.1,33.69,16.05,67.36,56.34,66.36,12.31,15.88,16.24,124.01,22.1,53.1,98,,86.37,32.75,74.32,20.25,11.42,46.68,60.91,50.24,52.45,32.24,95.91,53.59,70.97,47.92,47.99,43.88,49.11,37.88,47.25,
2012/01,65.46,335.45,,29.95,80.08,196.5,,66,87.94,38.1,31.03,19.27,30.67,7.5,67,61.84,110.98,26.04,22.17,40.46,39.43,35.35,45.41,13.4,40.25,,20.06,79.95,32.09,193,27,54.18,67.19,29.18,69.63,37.8,87.99,40.16,76.34,,77.75,102.22,112.5,,65.37,58.57,37.38,35.44,26.23,29.41,42.03,76.93,,24.49,78.75,35,57.9,18.87,20.95,537.56,59.5,43.17,24.31,57.8,64.74,34.1,27.2,83.71,33.91,36.86,85.08,51,27.57,49.16,,46.06,73.06,110.13,191.68,25.9,62.86,54.08,61.15,18.5,40.32,31.76,29.99,37.31,15.24,72.88,57.04,66.33,12.84,17.47,17.73,129.08,25.49,53.72,114,,93.5,34.22,82.95,22.08,13.05,46.06,63.63,55.87,58.72,33.99,99.56,53.67,71.15,50.09,53.86,45,50.37,37.95,49.63,
2012/02,78.23,313.1,,32,80.49,193.57,,66.31,87.82,39.93,31.89,19.5,30.64,8.34,67.77,62.63,110.91,29.84,21.52,38.77,39.01,34.99,48,14.96,42.36,,20.49,84.29,34.74,199.21,27.5,56.16,66.98,30.28,70,42.85,88.46,40.78,76.74,,80.78,101.29,118.66,,71.21,60.43,38.05,33.25,27.07,29.73,40.11,77.55,,28.25,85.19,37.7,58.7,20.69,21.03,637.85,63.8,45.36,24.68,60,61.65,34.21,27.36,90.15,35.1,37.62,87.2,54.45,28.52,49.69,,46.95,74.5,113.46,200.88,30.09,62.23,57.54,61,19.06,40.71,33.5,36.5,39.21,16.89,73.66,59.24,64.77,14.07,17.97,18.35,131.01,27.67,59.95,116.95,,97.19,37.06,83.94,22.51,12.99,45.67,64.54,55.9,62.03,35.96,102.32,51.64,70.07,48.85,56.93,47.7,51.18,39.19,51.32,
2012/03,88.77,329.6,,32.95,82.47,209.85,,66.18,87.25,46.49,34.59,20.36,31.97,10.09,67.95,61.49,112.28,30.17,22.8,39.9,39,37.2,50.42,15.2,44.5,,21.24,88.86,38.4,209.11,28.44,59.43,66.5,30.99,68.93,43.76,90,40.37,75.81,,78.88,100.44,128.7,,72.24,61.65,39.42,33.91,28.24,32.23,40.45,81.79,,24.49,87.5,39.21,57.42,21.19,21.4,736.92,68.87,45.88,28.28,65.89,67.5,34.23,29.42,91.09,36,36.57,91.78,59.26,31.56,51.25,,48.96,74.27,117.74,206.49,31.3,64.79,58.37,61.21,17.64,42.48,34.74,39.39,39.54,15.6,74.13,59.67,64.41,15.53,18.01,18.25,137.59,26.8,58.99,115.38,,96.88,39.73,82.14,24.7,13.04,45.5,64,55.74,65.16,39.25,101.12,51.47,71.29,48.99,58.23,51.14,53,37.01,57.45,
2012/04,92,326.89,,32.89,82.03,233.84,,66.3,87.66,46.35,34.59,20.11,32.95,9.78,67.92,62.49,108.79,31.05,23.3,40.44,39.46,38.57,52.39,15.23,43.99,,21.29,90.62,37.14,210.69,28.78,59.71,66.86,32.25,72,46.22,89.75,39.8,77.57,,74.92,99.5,125.54,,71.63,61.09,40.21,35,28,32.55,41.52,80.97,,27.38,83.54,39.01,57.24,20.04,21.07,774.29,68.83,45.23,31,65.65,77.69,33.41,29.93,92.24,36.08,36.62,92.1,60.96,32.29,51.28,,49.9,77.19,123.89,207.3,34.91,67.47,56.71,64.81,16.4,42.78,34.78,41.19,38.29,15.48,74.49,58.94,64.5,14.79,17.81,18.03,146.6,27.02,57.17,109.76,,92.84,42.55,83.27,24.72,12.95,46,65.59,57.14,64.73,40.25,94.24,52.23,75.96,49.28,58.26,50.47,54.66,35.07,56.95,
2012/05,85.25,319.2,,32.33,82.59,232.94,43,65.48,87.52,44.24,34.3,19.94,34.41,8.4,64.81,66.66,108.79,31.33,22.99,41.96,39.5,38.87,52.87,15.44,46.1,,20.15,91.05,33.91,208.91,29.27,57.42,69.34,32.61,71.25,46.7,89.94,38.99,77.83,,76.19,98.01,116.46,,75.89,61.12,36.66,33.76,28.69,32.67,41.81,78.91,,26.53,82.24,34.94,58.06,17.68,21.19,766.55,64.71,46.22,29.21,65.63,75.95,32.19,30.23,91.02,34.43,36.57,88,61.42,32.18,51.28,,50.97,77.42,127.53,193.15,35.04,67.88,56.91,66,11.85,41.68,34.09,40.87,36.46,13.68,68.68,56.74,66.27,14.37,18.28,18.49,149.11,23.47,56.12,103.5,,91.4,42.81,77.81,24.2,11.34,46.3,68.5,55.11,61.94,37.15,89.96,52.74,76.67,49,58.08,45.09,54.58,35.32,56.9,
2012/06,84.29,294.23,,31.14,83.33,228.35,33.45,67.7,85.7,37.02,33.44,20.84,36,8.22,63.66,69.72,105.5,31.24,23,44.76,41.75,39.1,53.22,16,48.95,,17.63,88.93,29.31,199.99,27.75,60.75,70.66,34.59,73.73,43.57,89.6,38.76,74.36,,67.69,90.76,97.58,,79.46,56.65,34.84,35.95,27.47,32.16,42.91,78.76,,25.68,77,35.93,59.91,14.61,22.45,683,59.68,46.93,27.99,60.32,74.41,29,30.85,87.08,34.09,36.91,95.09,58.21,28.69,48.89,25.31,52.16,74.15,132.99,177.65,32.35,61.11,52.13,68.96,10.07,40.17,33.19,35.57,31.19,13.84,65.96,55.99,70.2,13,20.07,20.16,146.4,23.34,48.69,89.87,,92.31,43.75,82.79,21.96,10.8,48.44,70.62,55.54,49.14,33.44,84.59,54.69,80.29,48.88,56.64,43.45,56.69,30.37,55.36,
